Price,Close,High,Low,Open,Volume,Daily_Return,RSI_14,MACD,EMA_50,ATR_14,Body,Upper_Wick,Lower_Wick,Color,OBV,Volume_Trend,Macro_Trend,Dist_to_Resistance,Dist_to_Support
2015-03-17,182.51161193847656,183.16126675245445,179.13551128120127,181.16968870847455,19070082.0,0.0175156809580387,44.975980229922094,-1.966320344245105,186.88675429807702,4.586529112602959,1.3419232300020099,0.6496548139778895,2.0341774272732778,1,-26752899.0,1.3207012689973179,-1,0.07860186335472011,0.023632999341408768
2015-03-18,185.0250396728516,185.7918569807374,182.05364748761036,182.5435545957729,9269885.0,0.0137713305344224,49.043709978168685,-1.7083262553441045,186.81374588140153,4.525934854068965,2.481485077078702,0.766817307885816,0.4899071081625266,1,-17483014.0,0.6968446385600555,-1,0.04719991884283308,0.03689621983698551
2015-03-19,182.36251831054688,186.73971879510893,181.925860402947,186.49477233551195,13934612.0,-0.0143900596752329,45.229270395327774,-1.699120895444878,186.63918793744645,4.546500821075606,4.1322540249650785,0.24494645959697436,0.43665790759988,-1,-31417626.0,1.0517868525805598,-1,0.06248920186191691,0.022834753629145
2015-03-20,181.9258575439453,183.4275284723957,180.75433183845908,182.73526005125544,10405717.0,-0.0023944655439445,44.61638738495714,-1.7073788553046256,186.45435145142682,4.412693379137106,0.809402507310125,0.6922684211402554,1.171525705486232,-1,-41823343.0,0.7872732479219253,-1,0.06503940201298031,0.020489349125699784
2015-03-23,179.33792114257812,184.03463239151571,178.51785435456634,182.4371124290799,13251683.0,-0.014225225794206,41.064805137006196,-1.9008365270382512,186.1752757530406,4.491556568980839,3.099191286501764,1.5975199624358254,0.8200667880117862,-1,-55075026.0,1.0088031907384232,-1,0.08040845625315098,0.006354517781752452
2015-03-24,180.6159210205078,181.96849438474888,179.36986035596536,179.36986035596536,9238431.0,0.0071262110644945,43.4584360639952,-1.9287952650341538,185.9572618419609,4.358629188494405,1.2460606645424548,1.352573364241067,0.0,1,-45836595.0,0.7369237826787278,-1,0.07276371559350031,0.013385342073461039
2015-03-25,179.96624755859375,180.94606192000597,179.1355310551669,180.83956345001644,10264941.0,-0.0035969888935776,42.5131681167063,-1.9805454895991943,185.72232010535828,4.176622165376167,0.873315891422692,0.10649846998953194,0.8307165034268564,-1,-56101536.0,0.8278586947655593,-1,0.07663636463953051,0.009823688879677562
2015-03-26,176.64337158203125,180.8927879216776,175.53575920825833,179.15680622347858,20621346.0,-0.0184638843207565,37.964706130988425,-2.263592945840628,185.3662829083651,4.260936918807818,2.5134346414473328,1.7359816981990264,1.1076123737729233,-1,-76722882.0,1.5524282533617966,-1,0.0968891999399081,0.006270330801847044
2015-03-27,172.89456176757812,177.85753299187633,170.71127189154245,177.62322212331762,23326922.0,-0.0212224765689111,33.59742586499024,-2.7586081979423795,184.87719580480484,4.467031503202536,4.728660355739493,0.2343108685587083,2.1832898760356727,-1,-100049804.0,1.6287064795302009,-1,0.12067264897418228,0.012627868995501812
2015-03-30,172.6921844482422,174.17255580025198,169.64624297036656,173.938259172148,17330588.0,-0.0011705244934655,33.374225280265165,-3.1311475896165177,184.39935222219455,4.4712658836798855,1.2460747239058207,0.23429662810397645,3.0459414778756297,-1,-117380392.0,1.1812481118478186,-1,0.12198596102288402,0.017637981056337456
2015-03-31,175.94049072265625,177.4102122570868,174.23645833672006,174.23645833672006,20235395.0,0.0188098047679026,40.237025322114285,-3.1282164405234596,184.06763216338913,4.488891735477367,1.7040323859361877,1.4697215344305619,0.0,1,-97144997.0,1.36837034634681,-1,0.10127126355884081,0.03577486755002649
2015-04-01,178.08116149902344,178.70951666860736,173.19273971095927,175.7061746080489,14588531.0,0.0121670160607976,44.30827149377738,-2.9195050060477286,183.8328686079238,4.562312108489562,2.374986890974526,0.6283551695839265,2.5134348970896383,1,-82556466.0,0.9522653815581579,-1,0.08803314678720067,0.04736558576805518
2015-04-06,175.65293884277344,178.4965334219954,174.9606845403668,178.07052530560864,12334096.0,-0.0136354830337476,40.904289019732644,-2.916418310520612,183.51208704850615,4.488993306570921,2.417586462835203,0.42600811638675395,0.6922543024066385,-1,-94890562.0,0.8136073349421973,-1,0.08985633262619985,0.03419638698891033
2015-04-07,177.39956665039062,178.0918209370022,175.95114477522606,175.95114477522606,21275454.0,0.009943629859678,44.22361147886623,-2.7414322902205583,183.2723803662271,4.342556791403625,1.4484218751645699,0.6922542866115862,0.0,1,-73615108.0,1.3095215226179517,-1,0.07072100494060059,0.04370542626693048
2015-04-08,184.4392852783203,185.2060883729519,177.4101881868945,177.53798633287437,24821205.0,0.0396828400477615,55.15645301488479,-2.0115205912877343,183.31814134317193,4.589982857914886,6.901298945445944,0.766803094631598,0.12779814597988093,1,-48793903.0,1.4262035072112205,-1,0.01247257878557295,0.08020548488696938
2015-04-09,190.6590118408203,191.4897284283451,182.92700885551437,184.3541311541121,27276420.0,0.0337223523346146,62.20524742530379,-0.9205686160122752,183.6060186175895,4.873749766123161,6.304880686708202,0.8307165875247904,1.4271222985977374,1,-21517483.0,1.420092905633093,-1,0.004357080106018534,0.11021125446720109
2015-04-10,192.62925720214844,193.57712195413177,189.38096878945564,190.62702923588105,25323219.0,0.0103338695732519,64.128759797849,0.10182721812441287,183.95987111110165,4.825350008876945,2.002227966267384,0.9478647519833316,1.2460604464254175,1,3805736.0,1.2225573657017648,-1,0.004920668675935484,0.11931216766133876
2015-04-13,196.49530029296875,196.97455767782984,191.43648024096564,193.1511484470765,20177342.0,0.0200698645001948,67.61196555931876,1.2100914690020943,184.4514565692141,4.876259110876035,3.3441518458922417,0.4792573848610857,1.714668206110872,1,23983078.0,0.976216693151202,-1,0.0024390272141192534,0.13663969205660914
2015-04-15,196.74024963378903,200.13763630500225,193.23635026862704,196.17577927775173,22231264.0,0.0012465913457222,67.8251441641938,2.0841395734417745,184.93337002272685,5.020903891268833,0.5644703560373046,3.397386671213212,2.9394290091246944,1,46214342.0,1.08132127164284,-1,0.017268386502187958,0.13771460956187195
2015-04-16,197.7413330078125,199.79681013463872,195.74975495617224,196.92126643875372,20177302.0,0.0050883506343355,68.73098497170518,2.825042721304442,185.4356430809655,4.951343268925807,0.8200665690587812,2.0554771268262186,1.1715114825814794,1,66391644.0,0.9680138135331534,-1,0.012118373335204893,0.14208000730093157
2015-04-17,197.42184448242188,201.13874061701677,196.5165790498366,199.16846204683267,23958678.0,-0.0016156891456678,68.07230354340386,3.347841912375884,185.9056901947481,4.92783029022969,1.7466175644107977,1.9702785701840924,0.9052654325852814,-1,42432966.0,1.1292553506055054,-1,0.01882717763244197,0.14069163209813093
2015-04-20,188.64610290527344,199.67965652585823,187.12313222242497,199.64770698683893,37628162.0,-0.0444517251885457,53.03692324932157,3.0192312164641635,186.01315735986674,5.472737005458518,11.001604081565489,0.031949539019308304,1.5229706828484666,-1,4804804.0,1.599815448043632,-1,0.06622261217882867,0.10071694905061172
2015-04-21,186.68649291992188,190.74421274878952,185.83449090902556,189.60463642053568,17707007.0,-0.0103877575797871,50.361964238328966,2.5710433366025427,186.03956267594734,5.4325216364803355,2.918143500613809,1.1395763282538383,0.8520020108963138,-1,-12902203.0,0.7360253349904281,-1,0.07741453316225776,0.09127735854390193
2015-04-22,187.38938903808597,188.8804101535762,184.67359296053945,187.84734664074568,14761313.0,0.0037651150180724,51.31055698700903,2.246670832329727,186.09249704309005,5.344971319091508,0.4579576026597181,1.0330635128305232,2.715796077546514,-1,1859110.0,0.6306584815046713,-1,0.07337315975845522,0.09468596999434797
2015-04-23,186.81430053710935,189.44488387194735,185.11026812132016,188.2627224030284,13337818.0,-0.0030689491220854,50.46089077573478,1.921053738222355,186.12080306246335,5.2728030642012,1.4484218659190446,1.182161468918963,1.704032415789186,-1,-11478708.0,0.5992410094370065,-1,0.07667742800590348,0.09189905439456694
2015-04-24,187.20834350585935,188.39051918484975,185.0250679852645,186.80364931789876,12709854.0,0.0021092762578511,51.058901420442886,1.675481907147116,186.1634517073024,5.136563645300059,0.40469418796058676,1.1821756789904043,1.7785813326342463,1,1231146.0,0.6110155426207972,-1,0.0744111979748457,0.09381045847960895
2015-04-27,186.4415283203125,189.04016192770885,185.62146171252095,187.453292162716,11042925.0,-0.0040960524044317,49.79906625399348,1.4028180713362701,186.17435667251848,5.0138591145777625,1.0117638424034965,1.586869764992855,0.8200666077915457,-1,-9811779.0,0.5700113608170353,-1,0.07883014277513314,0.09008339237109828
2015-04-28,184.29022216796875,187.8686704609745,182.87374979352265,186.3137500689618,14687371.0,-0.0115387712797963,46.34418068796996,1.001591862222483,186.10046904488908,5.012506368354484,2.0235279009930593,1.55492039201269,1.4164723744461014,-1,-24499150.0,0.7802400567007223,-1,0.09142383275056051,0.07946150927234295
2015-04-29,181.0525665283203,185.42978176208143,180.4987602468445,183.60860098849892,16387960.0,-0.0175682442701573,41.65989128453192,0.41755216744942913,185.902512083455,5.00668602170323,2.5560344601786085,1.8211807735825118,0.5538062814758007,-1,-40887110.0,0.8984706498779951,-1,0.11094111767564789,0.06300006554267527
2015-04-30,183.68312072753903,184.4392882074335,180.61587986279665,181.0525377539149,34802149.0,0.0145292289949796,46.40026353503628,0.16505756017232898,185.81547712832105,4.922166187627059,2.6305829736241435,0.756167479894458,0.4366578911182444,1,-6084961.0,1.7663981939348607,-1,0.09503115920689312,0.05711129566521444
2015-05-04,189.77505493164065,190.4034101693962,183.28911279000505,184.50322387439755,15078502.0,0.0331654546153854,55.43182249397696,0.45131941337160697,185.97075468923555,5.078746987038779,5.271831057243105,0.6283552377555566,1.2141110843924992,1,8993541.0,0.8014381141593098,-1,0.05987976496420698,0.08737879289063853
2015-05-05,190.03062438964844,192.086101595302,188.52895340893107,190.36078384285693,17846755.0,0.0013466967937376,55.76854313715406,0.6908427090996554,186.12996526572232,4.970061358419648,0.3301594532084948,1.7253177524450791,1.501670980717364,-1,26840296.0,1.0600249270537578,-1,0.05845434788758933,0.07930269080409623
2015-05-06,187.4959259033203,191.01047537978988,185.73864405570748,189.5727032004947,22438208.0,-0.0133383684575537,51.60432913125995,0.6684323896456021,186.1835323495497,4.991616355966988,2.076777297174374,1.4377721792951945,1.7572818476128305,-1,4402088.0,1.2963104687365634,-1,0.07276325951066895,0.06157350391734466
2015-05-07,185.47238159179688,187.1125007453976,183.1825933101832,186.37764705705703,16735535.0,-0.0107924708324961,48.49133044141365,0.48183464568231216,186.15564408453977,4.943167515764855,0.9052654652601575,0.7348536883405643,2.2897882816136814,-1,-12333447.0,0.9559498728593041,-1,0.08446734166437633,0.043468430909817814
2015-05-08,191.8964385986328,192.76997354027543,185.7278026704734,187.8630975074672,17104443.0,0.034636191931662,57.29817932545686,0.8426092269324101,186.3807732811709,5.1113406895301186,4.0333410911656244,0.8735349416426175,2.135294836993779,1,4770996.0,0.956444048784496,-1,0.048162967931442376,0.05939494466401996
2015-05-11,193.24447631835935,193.99937253637208,190.53759940455888,192.5758379104612,14214007.0,0.007024818853184,58.88672471964576,1.223200762796779,186.64993810615866,4.993514435407482,0.6686384078981575,0.7548962180127319,2.0382385059023136,1,18985003.0,0.7881876492320483,-1,0.04085117696017383,0.06595643153347881
2015-05-12,187.36703491210935,193.01802368411657,186.60135456372757,193.01802368411657,16650201.0,-0.0304145376790343,50.130339997140226,1.0385896799948,186.67805954952928,5.1113435296377885,5.650988772007224,0.0,0.7656803483817782,-1,2334802.0,0.8954362456524876,-1,0.07350122027264555,0.0366567932746901
2015-05-13,190.9042816162109,191.66997630196155,184.8866219879941,188.36996337123963,16701434.0,0.0188787035337396,54.51409247966828,1.1642891136823152,186.84379374822268,5.230772871375622,2.5343182449712742,0.7656946857506455,3.483341383245545,1,19036236.0,0.8885670152426809,-1,0.05361042148536485,0.054506485036754655
2015-05-14,189.41604614257807,191.14154802413532,187.712126712545,191.0983975189868,12329713.0,-0.0077957155336344,52.42601111397347,1.130783685043042,186.94466639113858,5.102104902819529,1.6823513764087181,0.04315050514853169,1.7039194300330678,-1,6706523.0,0.6704540243612775,-1,0.06188860296246887,0.047077774440615755
2015-05-15,188.49935913085935,191.30329225237853,187.66897473862284,190.2140768406317,8331715.0,-0.0048395425328894,51.12697029412045,1.018520539903193,187.00563473387274,4.997262946457826,1.7147177097723443,1.0892154117468351,0.8303843922365104,-1,-1625192.0,0.529231267892775,-1,0.06705264964525928,0.042443639707340795
2015-05-18,192.29542541503903,192.8238570105693,188.12189277300467,188.70424449074244,9847540.0,0.0201383511417903,55.99017970377746,1.221778115071146,187.21307750568317,4.976170181536882,3.5911809242965944,0.5284315955302645,0.5823517177377653,1,8222348.0,0.6470150493413742,-1,0.038400451258169634,0.061346572040043595
2015-05-19,193.15821838378903,195.14253690631463,191.22781999525608,192.23076328331737,14513036.0,0.0044868096414036,57.03660867961924,1.4359288952304325,187.44622028521673,4.90035209078843,0.9274551004716614,1.984318522525598,1.0029432880612887,1,22735384.0,0.9749071230797944,-1,0.010273021459448984,0.0655393192320259
2015-05-20,196.0268402099609,196.490567757141,193.6219302602409,194.20429649932248,8708891.0,0.014851150782889,60.40735495039656,1.8161829125970712,187.7827151842263,4.788351896685826,1.8225437106384277,0.463727547180099,0.5823662390815798,1,31444275.0,0.6444513535072294,-1,0.002365632923957804,0.07921405021110652
2015-05-21,193.41702270507807,197.43957962785976,192.8454549232696,196.5444766648073,10759523.0,-0.0133135722745287,56.09538094627991,1.8852149154139397,188.00366842033816,4.7744785258218485,3.1274539597292232,0.8951029630524658,0.5715677818084544,-1,20684752.0,0.8330350803914103,-1,0.020797326246280178,0.06678968726517573
2015-05-22,194.9483795166016,195.32583479337748,193.47092488272767,193.47092488272767,8349048.0,0.0079173838481552,57.9902840097197,2.039975404974143,188.27601003195633,4.569788065998817,1.4774546338739185,0.3774552767758905,0.0,1,29033800.0,0.6934131066931146,-1,0.012778767986866075,0.07412023277950133
2015-05-25,192.9317169189453,195.843490202304,192.46798942280012,194.1179885242109,6617337.0,-0.0103445979015409,54.64546630537602,1.977105548207163,188.4585867726226,4.4844818312491785,1.1862716052655742,1.72550167809311,0.4637274961451965,-1,22416463.0,0.5865994705112395,-1,0.0233650681230826,0.06444226418885884
2015-05-26,190.79641723632807,193.2552469842084,190.3866098786985,193.0395520811887,9510249.0,-0.0110676446398612,51.273228760290316,1.7349801239421367,188.55026639865028,4.369064350839231,2.2431348448606343,0.21569490301970973,0.40980735762957465,-1,12906214.0,0.9000080686307931,-1,0.034818066752811204,0.05397196204543226
2015-05-27,190.94741821289065,192.15527239102204,189.84741869912585,191.0983945859448,8078236.0,0.0007914245914557,51.50115849845152,1.5375545261503873,188.6442723521499,4.221835018057585,0.15097637305413514,1.0568778050772494,1.0999995137648,-1,20984450.0,0.8324191896880144,-1,0.03399973393581514,0.0547200798200725
2015-05-28,188.89840698242188,192.8778282389221,188.0787921119041,191.066054061104,26538868.0,-0.0107307616392292,48.205947373655185,1.2019004750094666,188.65423841608214,4.2630636686976136,2.167647078682137,1.81177417781808,0.8196148705177677,-1,-5554418.0,2.385420957974685,-1,0.04521569441415506,0.04384646356703245
2015-05-29,189.15719604492188,191.1954343435532,188.3160133065385,189.7826838873084,29277517.0,0.0013699907089428,48.65280505943784,0.9458709245428452,188.6739622446641,4.164232052148832,0.6254878423865193,1.412750456244794,0.8411827383833668,-1,23723099.0,2.2146340954209274,-1,0.04378571767880798,0.03158538432405081
2015-06-01,194.60330200195312,195.17488420406747,189.372905153844,189.8042806131137,19594976.0,0.0287914288798079,57.05069747132837,1.1689460149142974,188.90648537240094,4.296621774077172,4.799021388839435,0.5715822021143424,0.43137545926970233,1,43318075.0,1.380436500403272,-1,0.014574663413872422,0.05868712696177842
2015-06-02,193.8268280029297,198.1729056621424,192.27388506594,195.3582028879292,20178960.0,-0.0039900350663918,55.65314284470034,1.2684576782186525,189.09943998536286,4.411078832800404,1.531374884999508,2.8147027742132025,1.5529429369896945,-1,23139115.0,1.367012207309753,-1,0.022422477342233654,0.054916209496992885
2015-06-03,193.3307647705078,196.37194674588665,191.6376293522947,193.90233259451733,15546279.0,-0.0025593115129262,54.73071216700258,1.2923953026859465,189.2653742906627,4.43416730142837,0.5715678240095201,2.4696141513693135,1.693135418213103,-1,7592836.0,1.006550925833154,-1,0.0250458890874529,0.05249123941743544
2015-06-04,196.85723876953125,197.61213503722428,192.51114642376737,195.02389663700612,15931395.0,0.0182406250924911,59.82817362541295,1.5777358653366775,189.5630944663046,4.481797395144694,1.8333421325251322,0.7548962676930273,2.5127502132387463,1,23524231.0,0.9980647196126946,-1,0.006683355414486192,0.06080861875519673
2015-06-05,195.78956604003903,197.77388429021727,195.07779157322864,196.2532935266284,13066337.0,-0.0054235888716398,57.70942618019542,1.6981429161680808,189.80726982213733,4.35424706099069,0.463727486589363,1.5205907635888707,0.7117744668103967,-1,10457894.0,0.795078785188433,-1,0.01217296544605431,0.05568705356758025
2015-06-08,190.97976684570312,196.27488221056336,190.4729032045564,195.58467572183216,10846953.0,-0.0245661670926443,49.24813378722432,1.3894391836112732,189.8532500975713,4.45765648563471,4.604908876129031,0.6902064887312065,0.5068636411467367,-1,-389059.0,0.6434696446462495,-1,0.03766440254506527,0.03190466172592945
2015-06-09,190.60232543945312,192.10133390831172,189.23271088979416,190.56995896227932,9153355.0,-0.0019763423763886,48.64538153652724,1.1016339341452692,189.8826256011745,4.344154095126342,0.03236647717380947,1.499008468858591,1.3372480724851528,1,-9542414.0,0.5441530528257539,-1,0.03971924374602737,0.02998758508470921
2015-06-10,195.36898803710935,196.2533069695885,190.88270361627005,191.09838413741195,13509379.0,0.0250084178493952,55.97379361261645,1.243837846950555,190.0977770692504,4.437498911912701,4.270603899697392,0.8843189324791467,0.2156805211419055,1,3966965.0,0.7779927623075806,-1,0.01435190739945104,0.03941266920532921
2015-06-11,189.1895751953125,196.167041877973,188.4346645481308,195.4121312307913,14676438.0,-0.0316294459211874,46.67490046003122,0.8481317645099011,190.06216130948815,4.672847370336236,6.222556035478789,0.7549106471817026,0.7549106471817026,-1,-10709473.0,0.9071760322492567,-1,0.047483221300940244,0.008037443157847629
2015-06-12,191.92877197265625,192.5434758206847,189.42680608088116,189.58858086039223,21543824.0,0.0144785819964756,50.593169178106535,0.7469517361236058,190.1353617276516,4.578636888553092,2.340191112264023,0.614703848028455,0.16177477951106312,1,10834351.0,1.3985146541696356,-1,0.03253359892479143,0.020059420071216017
2015-06-15,194.49546813964844,195.1964586832514,191.96114983116783,193.0180132621172,12858570.0,0.0133731703725894,54.0036954283632,0.8639180549983507,190.30634629282795,4.4849975901275245,1.477454877531244,0.7009905436029555,1.0568634309493632,1,23692921.0,0.8728830317309261,-1,0.01890757433923112,0.03299139095177855
2015-06-16,194.96995544433597,195.19643437871105,192.65133236024005,193.9023081194335,13929305.0,0.0024395802597663,54.62723562780289,0.9835639524394537,190.48923292622044,4.346433620723487,1.0676473249024525,0.2264789343750806,1.2509757591934658,1,37622226.0,0.9874609244945665,-1,0.01642791685778928,0.035344744869674496
2015-06-17,200.84744262695312,203.25235255860252,192.8238964356236,195.2072383139802,26232634.0,0.0301456045841648,61.57584122429641,1.5349542860572,190.89543722820997,4.780863799456019,5.640204312972912,2.4049099316493994,2.3833418783566174,1,63854860.0,1.728695017713226,-1,0.011973814056055437,0.06357387651066612
2015-06-18,211.1464691162109,211.80430911799476,201.12782073185448,201.1386047581477,49366799.0,0.0512778572360856,70.19062621250913,2.7710376658289135,191.68959534146492,5.222006848854991,10.007864358063216,0.6578400017838533,0.010784026293208626,1,113221659.0,2.665830051878138,-1,0.003115562408111077,0.10924964599626244
2015-06-19,214.964111328125,217.06705386807397,211.9121457592755,211.9121457592755,45710935.0,0.018080540147763,72.63940391148711,4.012441542488432,192.60232145858885,5.271905270498424,3.0519655688495106,2.1029425399489696,0.0,1,158932594.0,2.0984857185060783,-1,0.009782761070935238,0.12506887335804007
2015-06-22,213.8964691162109,217.5631386167604,212.7748872566716,215.02882060348531,19394187.0,-0.0049666067759766,70.88564457056803,4.854157548123283,193.43738607261324,5.237358562612022,1.1323514872744056,2.534318013275083,1.1215818595393046,-1,139538407.0,0.8567266925872068,-1,0.01714226286997459,0.12070174468508847
2015-06-23,214.60824584960935,216.26902911960536,213.7454949362534,214.10138220764512,16007498.0,0.003327669392297,71.38171581387334,5.515083530722251,194.26761586778954,5.043513964093447,0.5068636419642303,1.660783269996017,0.3558872713917083,1,155545905.0,0.6863408472876782,-1,0.013768775544727887,0.12361805406254632
2015-06-24,213.7239227294922,217.07785568160645,212.8072517016048,214.60824167859997,18603004.0,-0.0041206390584679,69.7906577132852,5.899508783510129,195.03060829373868,4.98830610808689,0.8843189491077794,2.469614003006484,0.9166710278873893,-1,136942901.0,0.7805788302753278,-1,0.017963435436881156,0.11999185814143425
2015-06-25,216.6680145263672,217.6278215097447,212.45134573257116,212.8827211136517,27175118.0,0.0137752094350303,72.02616512504554,6.368322115974905,195.87913402835156,5.001746798735938,3.7852934127154754,0.9598069833775185,0.4313753810805565,1,164118019.0,1.0834429057810167,-1,0.004429850827200504,0.13085457621331742
2015-06-26,215.8376617431641,218.72785274188087,214.6945117771632,215.66510292680425,20966796.0,-0.0038323736201592,70.44284863096851,6.596813569063869,196.66182138971675,4.932574953448919,0.17255881635983883,2.8901909987167755,0.9705911496410522,1,143151223.0,0.8378512618797351,-1,0.013390577785984157,0.12696114743700973
2015-06-29,213.71311950683597,214.36018982010447,209.64742678886435,213.07684761675625,20168946.0,-0.0098432415324078,66.41973770699705,6.5311745739242895,197.33049974725083,5.022407810652548,0.636271890079712,0.6470703132685003,3.429420827891903,1,122982277.0,0.7830921013125488,-1,0.02346478890307198,0.11828218603068304
2015-06-30,215.708251953125,216.3013878250147,213.0984454780706,213.50825289436332,23184864.0,0.0093355637262373,68.25337608275213,6.564474535568223,198.05119591218707,4.89244599181623,2.1999990587616765,0.5931358718897002,0.4098074162927219,1,146167141.0,0.8689627875269402,-1,0.013998540906131158,0.12643738548732458
2015-07-01,216.9053192138672,217.9406145685704,215.9023759391297,215.9023759391297,14824266.0,0.0055494736520433,69.33530748218256,6.611247967507239,198.7905732965667,4.70244003636117,1.0029432747374756,1.0352953547032087,0.0,1,160991407.0,0.5804277972894485,-1,0.008402438144989303,0.131258443863539
