Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,OBV,EMA_200,SMA_20,SMA_50,BB_High,BB_Low
2020-02-14,289.4974670410156,300.82720532268104,288.7270393057636,297.3829759492523,48205947,49.3104756485767,-0.8027329748303487,-2.1813798857822078,-28924916,199.9199015925674,287.1295562744141,282.8355822753906,299.1646028095202,275.09450973930797
2020-02-17,284.7843017578125,291.0836194082406,282.47301863933757,290.9023601988752,36950692,45.76625794435125,-1.111735927320467,-2.1813798857822078,-65875608,199.9199015925674,287.1386184692383,282.8355822753906,299.1663124091393,275.11092452933724
2020-02-18,287.8206481933594,289.31619571232187,280.433664675075,285.8719388225962,38588583,48.3422245790012,-1.0989472322498273,-1.9648933550757317,-27287025,199.9199015925674,287.31309509277344,282.8355822753906,299.2738756575107,275.3523145280362
2020-02-19,290.3584899902344,293.6667674869244,287.54870983094685,292.12591227233435,39846727,50.46020890044276,-0.8739550659081488,-1.7467056972422152,12559702,199.9199015925674,287.50343322753906,282.8355822753906,299.5306651254941,275.476201329584
2020-02-20,296.9751281738281,298.3800324772656,288.90835912945033,289.4521921610875,40150409,55.57440966714652,-0.15989656121229245,-1.4293438700362309,52710111,199.9199015925674,287.7051040649414,282.8355822753906,300.2158694172038,275.194338712679
2020-02-24,292.7151184082031,300.28336117010906,291.71809594444824,295.2529686245857,45273936,51.86220054594342,0.0615433293822889,-1.131166430152527,7436175,199.9199015925674,287.65525512695314,282.8355822753906,300.07751601412133,275.23299423978494
2020-02-25,296.20465087890625,297.42826808059834,292.03532954053674,295.38891529794233,39050709,54.54087525699302,0.5127020352958311,-0.8023927370628554,46486884,199.9199015925674,288.13563385009763,282.8355822753906,301.08878002336826,275.182487676827
2020-02-26,297.4736328125,299.8301963530423,293.84811639874863,294.4372572838842,43915281,55.51041360471966,0.9615605256824438,-0.4496020845137956,90402165,199.9199015925674,288.72931213378905,282.8355822753906,302.2396047058526,275.2190195617255
2020-02-27,291.8087158203125,299.1050553487137,288.2285078814877,297.2922974375093,47010040,50.34804158127849,0.8503701181962242,-0.18960764397179164,43392125,199.9199015925674,288.978564453125,282.8355822753906,302.522926715732,275.43420219051796
2020-02-28,274.6328125,285.1921213759054,272.91069808572826,282.7902227722772,59705346,38.620573210549765,-0.616593230807382,-0.2750047613389097,-16313221,199.9199015925674,288.62960662841795,282.8355822753906,303.2333539877736,274.02585926906227
2020-03-02,260.4933166503906,282.7902453755621,257.45694149647136,281.8838663839738,66711413,32.01041298449732,-2.8868337773652684,-0.7973705645441815,-83024634,199.9199015925674,287.2224517822266,282.8355822753906,306.292828059843,268.1520755046102
2020-03-03,262.7139587402344,266.8379721269502,258.58991769302656,265.56904705876775,61949382,33.923221336512185,-4.455468639696676,-1.5289901795746803,-21075252,199.9199015925674,286.8485702514648,282.8355822753906,307.4699982575885,266.22714224534116
2020-03-04,258.5899353027344,265.56906514374714,249.34488546740536,264.48139920524073,73675736,32.11613236121191,-5.962663422694902,-2.4157248281987247,-94750988,199.9199015925674,285.8991363525391,282.8355822753906,309.6512154928,262.1470572122781
2020-03-05,261.4903259277344,270.4634719612674,244.72231542630252,263.66562986609233,149245973,34.74877068853455,-6.844193263531736,-3.3014185152653273,54494985,199.9199015925674,284.87945861816405,282.8355822753906,310.87822478698286,258.88069244934525
2020-03-06,245.17555236816406,248.71042540994972,230.1749751411418,242.90960456439174,106043172,28.138308202346963,-8.75831745966832,-4.392798304145926,-51548187,199.9199015925674,282.5478004455566,282.8355822753906,313.5295117635652,251.56608912754803
2020-03-09,229.72177124023438,238.15109931012452,227.63709662484803,235.70386477061837,101286241,23.56528428108389,-11.390957789243657,-5.792430201165473,-152834428,199.9199015925674,279.5068992614746,282.8355822753906,317.8242790430492,241.18951947989993
2020-03-11,222.1535186767578,234.29899285146607,220.3407605115627,229.31390789717955,90845604,21.704875688187826,-13.927491496518826,-7.419442460236144,-243680032,199.9199015925674,276.1804885864258,282.8355822753906,321.6228488079188,230.7381283649328
2020-03-12,192.69619750976562,210.1893026505019,189.0706811978622,210.1893026505019,99767083,16.308221671499894,-18.105958152331823,-9.556745598655281,-343447115,199.9199015925674,271.11609649658203,282.8355822753906,328.5003096671596,213.73188332600444
2020-03-13,219.34373474121094,225.50711517767454,167.36288959172185,181.27581383571152,155701316,32.627424318308485,-19.047620418026355,-11.454920562529496,-187745799,199.9199015925674,267.5721549987793,281.15968719482424,328.4472229558005,206.69708704175807
2020-03-16,202.4397735595703,209.73611410773495,199.94723108329745,206.5637873197513,75583409,28.79207288305342,-20.916787239906228,-13.347293898004843,-263329208,199.9199015925674,262.8544525146484,279.05779418945315,328.3862102757509,197.32269475354593
2020-03-17,195.0074462890625,208.3765372226536,192.19767954354052,205.929316563571,65403057,27.27400129534935,-22.73575843828675,-15.224986806061224,-328732265,199.9199015925674,258.1299514770508,276.9087689208984,328.72599131773353,187.53391163636803
2020-03-18,195.05274963378906,202.25845960741802,181.36643562135285,200.30975037343973,101356399,27.29916350939409,-23.89816741876865,-16.95962292860271,-227375866,199.9199015925674,253.64337387084962,275.0271255493164,328.18825382526774,179.0984939164315
2020-03-19,184.5841064453125,199.17681614061493,179.59902117216853,183.94964381296197,93533467,25.1350330704185,-25.371648356759522,-18.64202801423407,-320909333,199.9199015925674,248.48154678344727,272.9469857788086,327.0345897502528,169.92850381664175
2020-03-20,190.2036590576172,195.50596847747818,181.27581941912624,186.3062261740565,77391650,28.415597166406243,-25.788665996007154,-20.07135561058869,-243517683,199.9199015925674,243.47380523681642,270.9538592529297,323.4662887764677,163.48132169716513
2020-03-23,164.5984344482422,180.82261326415568,163.3748172474389,172.21201263252922,61750037,23.38691336161675,-27.86408330618258,-21.629901149707468,-305267720,199.9199015925674,236.8549705505371,268.26009979248045,319.8932029777097,153.81673812336453
2020-03-24,166.04864501953125,173.97946198527268,157.3020924122696,173.07308290347368,67491360,24.205048379227634,-29.056896785035605,-23.115300276773098,-237776360,199.9199015925674,230.52164688110352,265.5581838989258,314.8634515400412,146.1798422221659
2020-03-25,172.12136840820312,176.9705016421479,159.93057349390978,161.3354637249799,71567553,27.687403781585004,-29.175870758430506,-24.32741437310458,-166208807,199.9199015925674,224.31748275756837,263.00491424560545,306.6511970278886,141.98376848724814
2020-03-26,174.70457458496094,182.18220229093203,167.77077988061413,173.61692241196016,107260359,29.17800416274251,-28.730527700597662,-25.208037038603198,-58948448,199.9199015925674,218.1790298461914,260.5531591796875,295.96104423424094,140.39701545814188
2020-03-27,177.60498046875,192.06172423291258,176.74392309663637,183.0885767462592,114740377,30.900300286784542,-27.822827368824136,-25.730995104647388,55791929,199.9199015925674,212.46884307861328,258.22739074707033,284.33400428922573,140.60368186800082
2020-03-30,169.40223693847656,176.74391269000623,168.81309609494184,172.2120174928266,60081554,28.769434817103885,-27.448946793709155,-26.074585442459743,-4289625,199.9199015925674,207.20731430053712,255.7547885131836,275.4124559655064,139.0021726355678
2020-03-31,178.4207305908203,179.91625056721455,170.44459177947365,174.02478644284733,59543412,34.146344866831726,-26.123787911666142,-26.084425936301024,55253787,199.9199015925674,203.1036849975586,253.5586328125,267.7754417911007,138.43192820401646
2020-04-01,169.08502197265625,176.290732970705,167.906726389836,175.83754342579317,52954239,31.495902269547898,-25.532579926196377,-25.974056734280097,2299548,199.9199015925674,198.4222381591797,251.24827209472656,258.5516759448917,138.29280037346766
2020-04-03,159.06951904296875,170.58052990566992,158.6163295300258,169.99138907094266,64448494,28.903870387374795,-25.577370713439336,-25.89471953011195,-62148946,199.9199015925674,193.44621734619142,248.74304016113283,249.14364188590255,137.74879280648028
2020-04-07,168.94903564453125,169.76478502132113,160.97291171755637,167.1362776919923,72130500,34.61971859296351,-24.5328736159872,-25.622350347287,9981554,199.9199015925674,188.81915283203125,246.390986328125,235.83602678189612,141.80227888216638
2020-04-08,165.86737060546875,176.2000865209237,163.55610119983493,165.77672716593523,80435759,33.70934538882908,-23.68078935624493,-25.234038149078586,-70454205,199.9199015925674,184.85374374389647,243.84949951171876,225.07608413841228,144.63140334938066
2020-04-09,170.17266845703125,172.21202134133654,166.41120089141134,170.39926322195407,62416005,36.23224245729372,-22.399892864228292,-24.66720909210853,-8038200,199.9199015925674,181.87628860473632,241.3787109375,216.84562555044843,146.9069516590242
2020-04-13,166.320556640625,171.0337249619394,165.9580105506188,169.31161028903983,51847146,34.95055633028538,-21.44836301835329,-24.023439877357482,-59885346,199.9199015925674,179.0846405029297,238.97318054199218,209.34396033762536,148.825320668234
2020-04-15,165.27822875976562,173.9794595237814,163.2841837438221,169.4928858984025,72190004,34.59395997394189,-20.541585300333423,-23.327068961952673,-132075350,199.9199015925674,177.7137420654297,236.56674377441405,207.86631228703658,147.56117184382282
2020-04-16,170.8524627685547,172.12138799441834,163.37483508770282,164.96099853515625,61165773,38.22397397993646,-19.152386537077348,-22.49213247697761,-70909577,199.9199015925674,175.28917846679687,234.24731964111328,198.70856422036638,151.86979271322735
2020-04-17,175.15774536132812,179.46304570009298,168.85841394750037,177.6502876627183,89851063,40.94988900319656,-17.502280785962284,-21.494162138774545,18941486,199.9199015925674,173.92507705688476,232.11823516845703,193.76435704891807,154.08579706485145
2020-04-20,174.47796630859375,178.87391021262323,172.25734041253372,175.83753487723214,81958510,40.644924379349895,-16.064234087318596,-20.408176528483356,-63017024,199.9199015925674,172.89860305786132,229.83506622314454,190.2349900498549,155.56221606586774
2020-04-21,167.45352172851562,170.58052654007602,165.86735846451074,170.3992535045247,53042420,37.53425779828438,-15.314845682093221,-19.389510359205328,-116059444,199.9199015925674,171.51864166259764,227.78030487060548,185.68556370521475,157.35171961998054
2020-04-22,171.03372192382812,171.7588279212071,164.37184428413505,168.13331176455893,61503413,40.052504045765446,-14.267589842679797,-18.365126255900222,-54556031,199.9199015925674,170.84112243652345,225.64940704345702,183.67745004171204,158.00479483133486
2020-04-23,169.22096252441406,172.12137266104008,167.8160722586314,170.1726632741537,50955312,39.19099446442473,-13.42910422437268,-17.377921849594713,-105511343,199.9199015925674,169.79198760986327,223.39614868164062,179.06085968780258,160.52311553192396
2020-04-24,162.921630859375,166.77374174200278,162.2418465859701,166.77374174200278,65137305,36.27133019869924,-13.121643610951423,-16.526666201866057,-170648648,199.9199015925674,169.70814743041993,220.81840698242186,179.19127109204777,160.22502376879208
2020-04-27,163.96395874023438,166.3205497179275,163.60141266531832,166.3205497179275,42996571,37.106257442792796,-12.64807260297789,-15.750947482088424,-127652077,199.9199015925674,169.6039131164551,218.28689025878907,179.2893105980005,159.91851563490968
2020-04-28,167.04566955566406,167.99737036907706,164.23588883611092,164.96099487634214,49590230,39.6247737173521,-11.887069125950376,-14.978171810860815,-78061847,199.9199015925674,169.35012817382812,215.85416900634766,179.0243569793291,159.67589936832715
2020-04-29,172.30264282226562,173.84348426133644,166.32053625852578,167.680104674808,57470466,43.7618800734328,-10.736016464550886,-14.12974074159883,-20591381,199.9199015925674,169.23003158569335,213.42054107666016,178.6927193378686,159.7673438335181
2020-04-30,172.66522216796875,177.55966387842625,171.94011610672564,175.38435952494464,63063889,44.04666426172739,-9.682923104372122,-13.24037721415349,42472508,199.9199015925674,168.9830436706543,211.06939422607422,177.79386658812427,160.17222075318432
2020-05-04,162.10589599609375,166.3205529781555,161.33546828398735,165.36885222503773,58118177,38.00995497077015,-9.58984266661102,-12.510270304644997,-15645669,199.9199015925674,168.61822662353515,208.37563568115235,177.91995345245914,159.31649979461116
2020-05-05,154.44699096679688,164.28120959756376,152.99679272504952,164.05461482570504,91050439,34.33433164975246,-10.01859722435907,-12.011935688587814,-106696108,199.9199015925674,167.41953964233397,205.67462615966798,177.50525663649722,157.33382264817072
2020-05-06,155.0814666748047,157.07549789188764,150.95743908000415,155.126774564769,73156432,34.895992770356486,-10.189730542476042,-11.64749465936546,-33539676,199.9199015925674,166.7193618774414,203.0805694580078,178.10582464286796,155.33289911201484
2020-05-07,154.76422119140625,156.39570623063,152.99678482818328,154.85486462757015,42942399,34.73600712389708,-10.232994399591206,-11.36459460741061,-76482075,199.9199015925674,166.50409698486328,200.41944091796876,178.60150319853943,154.40669077118713
2020-05-08,151.04806518554688,157.52868377851152,150.54956776552777,156.3050665124264,55932236,32.83689453142898,-10.44672075649251,-11.18101983722699,-132414311,199.9199015925674,165.60904846191406,197.633232421875,179.38311933625414,151.83497758757397
2020-05-11,149.9604034423828,153.08740824006338,149.5525356566412,152.22635095233193,54591827,32.28060979042807,-10.581884271963986,-11.06119272417439,-187006138,199.9199015925674,164.81370010375977,194.6929379272461,180.18111317595765,149.4462870315619
2020-05-12,151.274658203125,152.72487021800595,145.79107600430203,148.8274375294793,70752542,33.74126791727721,-10.462349503775982,-10.94142408009471,-116253596,199.9199015925674,163.86879959106446,191.86412872314452,180.1015892272036,147.63600995492533
2020-05-13,157.80059814453125,161.83398215117188,154.53762803227886,161.83398215117188,81720683,40.59329686348158,-9.72888005184953,-10.698915274445675,-34532913,199.9199015925674,163.44280166625975,189.09604766845703,179.8421904864726,147.04341284604692
2020-05-14,152.2263641357422,155.67060741519924,151.81849631467756,154.94550138316924,48136531,37.06721172702038,-9.488022310421968,-10.456736681640933,-82669444,199.9199015925674,162.7902084350586,186.19110229492188,179.8701492319984,145.71026763811878
2020-05-15,150.8214569091797,152.49826355615994,149.28061540749943,152.22634709580564,35495540,36.21341385075105,-9.303262863725365,-10.22604191805782,-118164984,199.9199015925674,161.78865814208984,183.37135711669922,179.20595354923142,144.37136273494826
2020-05-18,140.76068115234375,150.82148116126433,140.48876464826526,150.82148116126433,77349435,30.750911349065532,-9.855057228098417,-10.15184498006594,-195514419,199.9199015925674,160.0688049316406,180.6939144897461,178.62195193366705,141.51565792961418
2020-05-19,138.49473571777344,143.07195315271184,138.13217576268286,142.75471492078862,71522334,29.665543018978454,-10.35582558552909,-10.192641101158571,-267036753,199.9199015925674,158.2696434020996,178.25394287109376,177.83580401201004,138.70348279218916
2020-05-20,139.03854370117188,140.71535051150767,136.999190795208,138.67599760554378,66168767,30.301348611496337,-10.586769666486788,-10.271466814224215,-200867986,199.9199015925674,156.84889450073243,175.7804345703125,177.63010828069213,136.06768072077273
2020-05-21,137.72430419921875,141.53109372835922,137.31643636221222,139.26514593360326,61147471,29.604830514303032,-10.751901431877428,-10.367553737754857,-262015457,199.9199015925674,155.18342361450195,173.3631219482422,176.48299633585978,133.8838508931441
2020-05-22,136.727294921875,141.0325957147251,135.45835586372846,137.76962537120278,87064198,29.059120061465066,-10.838282883502899,-10.461699566904466,-349079655,199.9199015925674,153.558740234375,170.867861328125,175.28035737730588,131.8371230914441
2020-05-26,137.22576904296875,138.85725393738718,136.1381170567716,138.13214800317394,48275988,29.756284567820302,-10.74268314638715,-10.517896282801003,-300803667,199.9199015925674,152.2739471435547,168.7088656616211,174.6580111976068,129.88988308950258
2020-05-27,143.751708984375,145.74573993582283,136.6819503108369,137.72428058561212,88195120,38.30453226913408,-10.02477152629666,-10.419271331500134,-212608547,199.9199015925674,151.26333465576172,166.9894644165039,173.26686636310885,129.2598029484146
2020-05-28,143.38916015625,147.19594932619094,142.02959160768205,144.52213394672327,76968678,38.027661340500806,-9.37698402076228,-10.210813869352563,-289577225,199.9199015925674,150.08050918579102,165.41417724609374,171.0839186484902,129.07709972309183
2020-05-29,146.1989288330078,146.74274791018718,140.67001165175625,141.4857610128933,58363280,41.55359197159329,-8.538456889553657,-9.876342473392782,-231213945,199.9199015925674,148.77532348632812,164.48423187255858,167.17580877213038,130.37483820052586
2020-06-01,154.12977600097656,155.35337954562186,148.05703851019578,148.64617942092335,92740893,50.17125528333731,-7.151526663503205,-9.331379311414867,-138473052,199.9199015925674,147.84855117797852,163.17995269775392,162.90613437215166,132.7909679838054
2020-06-02,154.31103515625,155.2627359364789,151.5465762537744,153.99379695275806,70419104,50.35143398799188,-5.9689421188720075,-8.658891872906295,-68053948,199.9199015925674,147.45880813598632,162.2173779296875,161.38078991573576,133.53682635623687
2020-06-03,158.5257110595703,163.0576069026712,155.8972170026712,156.3504065869813,113168889,54.47368931132269,-4.638180171458828,-7.854749532616802,45114941,199.9199015925674,147.662744140625,161.48774322509766,162.09824015941018,133.2272481218398
2020-06-04,157.75526428222656,161.01822031305497,155.44399511648624,158.52567811730955,83494674,53.59762325860238,-3.6041637997812472,-7.004632386049692,-38379733,199.9199015925674,147.7964340209961,160.7417935180664,162.5502930797578,133.04257496223437
2020-06-05,170.21800231933594,172.03076056803974,159.52272588593397,160.0212371703771,201321234,63.7526638665015,-1.7587853882441493,-5.955462986488583,162941501,199.9199015925674,148.5691230773926,160.45447143554688,166.0655083325047,131.0727378222805
2020-06-08,169.31161499023438,179.00986838477797,168.40523590980513,178.55667884456335,151741826,62.67831873577575,-0.3652373554497501,-4.837417860280817,11199675,199.9199015925674,149.48230056762696,160.0366305541992,169.17009089148928,129.79451024376465
2020-06-09,167.18161010742188,173.11839554802384,166.18460146785864,170.12734196884114,96654191,60.1145630583478,0.5608211109933166,-3.7577700660259903,-85454516,199.9199015925674,150.3433609008789,160.0882940673828,171.49166540529941,129.1950563964584
2020-06-10,170.12734985351562,171.3056454187416,166.59247698808488,167.27226129530212,67333317,62.404848412100094,1.5149621557753505,-2.7032236216657224,-18121199,199.9199015925674,151.28599548339844,160.1698681640625,174.1290321560832,128.44295881071366
2020-06-11,160.56504821777344,172.57457100741954,159.8399560192001,170.39926675120515,91726802,51.97210959154991,1.4824393434995216,-1.8660910286326735,-109848001,199.9199015925674,151.42421798706056,159.93874176025392,174.45593648461352,128.3924994895076
2020-06-12,162.3778076171875,163.1482353718758,153.9031714668523,154.08444451788273,92758901,53.557223892599495,1.5846721994360848,-1.175938383018922,-17089100,199.9199015925674,151.93179016113282,159.69220642089843,175.4540578318152,128.40952249045046
2020-06-15,157.43804931640625,161.1995309371927,155.8972075888451,161.1995309371927,63613412,48.82803622159949,1.2526554306695346,-0.6902196202812307,-80702512,199.9199015925674,152.26261978149415,159.28886779785157,175.8989581910559,128.6262813719324
2020-06-16,156.7129364013672,162.19653256647658,153.54060964158043,161.33547521201245,63925976,48.15583082402765,0.9204092917675837,-0.3680938378714679,-144628488,199.9199015925674,153.06023254394532,159.03508178710936,176.16074972633106,129.95971536155957
2020-06-17,156.7582550048828,159.70398693755428,153.40465526296774,154.9908186113293,73866905,48.20382471833971,0.6532286522613902,-0.16382933984489625,-70761583,199.9199015925674,153.9734085083008,158.60183227539062,176.12296081059054,131.82385620601104
2020-06-18,162.83099365234375,163.73737271821875,155.08146370331013,156.25974542475007,58261857,54.307900801129854,0.920889882049579,0.053114504533998796,-12499726,199.9199015925674,155.16303100585938,158.47675170898438,176.51773039499693,133.80833161672183
2020-06-19,167.22694396972656,167.63481179872517,162.69504846919196,163.420154515327,76895151,58.152447796722214,1.4707756015660323,0.3366467239404055,64395425,199.9199015925674,156.63816299438477,158.63990020751953,177.02455279588648,136.25177319288306
2020-06-22,170.12734985351562,173.79818787853807,167.0003448063658,167.68012911358304,80023958,60.513180944483324,2.1162081805029516,0.6925590152529147,144419383,199.9199015925674,158.30816574096679,158.6634664916992,177.32269574799932,139.29363573393425
2020-06-23,174.43264770507812,175.0218023934899,170.26331231828377,171.8494756766858,65487085,63.779512302596814,2.941215207082422,1.1422902536188162,209906468,199.9199015925674,160.16850967407225,158.8347720336914,177.7984593849027,142.5385599632418
2020-06-24,167.3175811767578,176.6532744957671,166.68310476612868,176.5626448872822,74668987,55.59481165094256,2.9864864569059364,1.5111294942762403,135237481,199.9199015925674,161.3468032836914,158.77767028808594,177.52027536539322,145.17333120198958
2020-06-25,167.90673828125,169.31162873602267,163.51079385217867,165.14227909545505,73620385,56.09721269920838,3.0349196386712265,1.8158875231552378,208857866,199.9199015925674,162.57268218994142,158.80939392089843,176.7035435544289,148.44182082545393
2020-06-26,167.3175811767578,170.94309744208087,166.5924751576438,170.39926447018362,49176958,55.421933800453296,2.9912815973748934,2.050966337999169,159680908,199.9199015925674,163.6286148071289,158.8501809692383,175.71596859588198,151.54126101837585
2020-06-29,162.46844482421875,165.95800970121698,161.7886605362513,165.86736626405596,50966428,50.078603000820884,2.536177877668109,2.1480086459329573,108714480,199.9199015925674,164.04554824829103,158.68250061035155,175.3429992343251,152.74809726225695
