Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,OBV,EMA_200,SMA_20,SMA_50,BB_High,BB_Low
2026-02-12,2698.514404296875,2825.977676593803,2688.603761759382,2815.9690535680857,10612156,27.01075961290391,-72.15931930196894,-37.89410044699446,53705589,3125.576178117564,3021.7257080078125,3082.2734228515624,3259.551030557757,2783.900385457868
2026-02-13,2641.700439453125,2662.110326952746,2536.5113141072056,2536.5113141072056,11168735,24.91423498203173,-90.14106355625472,-48.34349306884651,42536854,3120.761494150754,2999.9764770507813,3073.8146630859374,3287.984294239383,2711.9686598621797
2026-02-16,2655.830322265625,2668.7826718221954,2620.898002964758,2649.3540277067937,2918730,26.443395201140248,-102.07490599771836,-59.08977565462089,45455584,3116.1353133359767,2975.44052734375,3064.6901953125,3291.5592505680734,2659.321804119427
2026-02-17,2666.427490234375,2708.228504276998,2644.6439610469733,2665.0538469624375,4209118,27.633725634186092,-109.41617763386239,-69.1550560504692,49664702,3111.6606086284983,2953.5489990234373,3055.60419921875,3290.8813446027816,2616.216653444093
2026-02-18,2644.349609375,2678.7913077273606,2607.4550449905755,2678.7913077273606,2950820,26.665561809831544,-115.68217664658732,-78.46048016969283,46713882,3107.0107479394087,2933.561083984375,3046.1094140625,3293.6662264335046,2573.455941535245
2026-02-19,2627.66845703125,2697.140454434555,2616.5806115438327,2657.2039438116426,3238849,25.926457165678272,-120.60380994441721,-86.8891461246377,43475033,3102.241172905497,2911.7431518554686,3036.8245458984375,3290.0041841691686,2533.4821195417685
2026-02-20,2635.81298828125,2651.905505554349,2597.838959616639,2616.973184248376,2293482,26.990500445765434,-122.43568185930417,-93.99845327157101,45768515,3097.6000964415744,2888.9685302734374,3028.070712890625,3275.9900341018374,2501.9470264450374
2026-02-23,2626.0986328125,2653.2789947204583,2610.3005370564806,2635.616634548502,4699596,26.501511102042585,-123.25056505668817,-99.84887562859444,41068919,3092.908539589544,2865.114538574219,3019.070546875,3255.181878866636,2475.0471982818017
2026-02-24,2525.423095703125,2597.8388206557183,2513.255787797201,2591.460746119642,7798833,22.04416157684571,-130.51553844163482,-105.98220819120252,33270086,3087.261918257341,2836.447546386719,3007.505625,3237.726856124715,2435.1682366487225
2026-02-25,2579.980224609375,2604.4130601353972,2546.3235684513456,2547.3048106742554,3621285,29.012075354363873,-130.3679769536543,-110.85936194369287,36891371,3082.214339216068,2808.4428833007814,2996.8448828125,3199.0902881973757,2417.795478404187
2026-02-26,2598.03515625,2620.8981494569975,2585.573427113137,2600.292061423079,3464267,31.20361222399744,-127.32641170309398,-114.15277189557311,40355638,3077.396635902973,2784.0737426757814,2987.0290283203126,3163.2059328441374,2404.9415525074255
2026-02-27,2587.92822265625,2638.168017666852,2576.8403768444346,2631.299321894741,5083717,30.633488638872322,-124.29865685952836,-116.18194888836416,35271921,3072.5263034328564,2760.2050170898438,2976.76625,3125.3611716700207,2395.048862509667
2026-03-02,2564.4765625,2574.5834053591284,2531.8993684474203,2543.37985460111,3374385,29.295937489763602,-122.38076305598497,-117.42171172188833,31897536,3067.4710821300423,2732.9215698242188,2964.820146484375,3069.86626473242,2395.9768749160176
2026-03-04,2539.2587890625,2585.5733762002424,2531.997452542583,2575.7609535201655,3446434,27.885943957686607,-121.49516136952252,-118.23640165141516,28451102,3062.2152384179276,2701.6444702148438,2952.3465576171875,2984.161413892569,2419.1275265371187
2026-03-05,2530.427490234375,2560.551578540278,2498.6350985020495,2551.229777430436,2960636,27.38879653182164,-120.12124472545429,-118.613370266223,25490466,3056.9238180379916,2681.0236572265626,2938.8694677734375,2949.9894247226575,2412.0578897304677
2026-03-06,2509.625244140625,2570.069622274581,2505.7002751879877,2523.7550365456814,3998643,26.20375464330499,-119.3353496673476,-118.75776614644793,21491823,3051.478061083789,2659.7356079101564,2925.2635205078127,2911.658769565393,2407.81244625492
2026-03-09,2479.99169921875,2511.9802941008847,2458.0119674698108,2482.54302502939,3653428,24.572688798496202,-119.723602425649,-118.95093340228816,17838395,3045.7916296224453,2639.4140869140624,2910.891435546875,2880.241083290209,2398.5870905379156
2026-03-10,2465.9599609375,2497.45769299971,2443.39138949283,2493.3365235176843,4323710,23.816722360306073,-119.78275846754468,-119.11729841533948,13514685,3040.0221602822967,2618.0671630859374,2896.9904150390626,2840.19613715534,2395.938189016535
2026-03-11,2418.6640625,2473.711851651557,2413.954291083466,2461.053921737681,2720664,21.42422413086058,-122.23695229632267,-119.74122919153612,10794021,3033.8394926426718,2592.569580078125,2882.692802734375,2780.731775799216,2404.407384357034
2026-03-12,2396.5859375,2426.513825649523,2390.3060830242093,2413.6596961153996,2752075,20.394307692709546,-124.52795797646104,-120.69857494852111,8041946,3027.498661248217,2569.637939453125,2868.04421875,2734.5214488501347,2404.7544300561153
2026-03-13,2365.284423828125,2400.0203033629555,2352.0376535639975,2391.287343235487,2466488,18.99976159913028,-127.40077026405288,-122.03901401162747,5575458,3020.9094648559776,2552.9764404296875,2853.5521484375,2729.346485232587,2376.606395626788
2026-03-16,2364.0087890625,2379.5124645789865,2321.7173916761253,2364.793830777467,3807907,18.942913444476133,-128.301448530347,-123.29150091537139,1767551,3014.3731397237043,2539.0918579101562,2838.625947265625,2728.5717545454304,2349.611961274882
2026-03-17,2346.837158203125,2374.6063631722786,2315.7318252423875,2374.6063631722786,2993367,18.155424425778023,-128.91480007784503,-124.41616074786612,-1225816,3007.730990653848,2523.642199707031,2822.9072216796876,2722.676527335242,2324.60787207882
2026-03-18,2395.01611328125,2436.326267951688,2364.793804301608,2364.793804301608,3082388,27.288767176780652,-124.0828961834377,-124.34950783498044,1856572,3001.634325207355,2510.071630859375,2808.81896484375,2705.2879939098766,2314.8552678088736
2026-03-19,2311.806640625,2378.5311107279285,2306.115387909886,2371.6624152761565,2757060,22.598303577688682,-125.52095908565843,-124.58379808511606,-900488,2994.770368146834,2493.444482421875,2792.3013232421877,2696.5682533343247,2290.320711509425
2026-03-20,2345.7578125,2362.6351312433567,2319.8528734315287,2341.2440023374425,4206320,28.033659126966754,-122.50885267331614,-124.16880900275609,3305832,2988.312531772239,2479.3489501953127,2775.6955810546874,2682.384872182601,2276.313028208024
2026-03-23,2339.085205078125,2361.6537756859007,2303.956686393805,2320.6378037995523,3860515,27.623100305612553,-119.2851157323621,-123.1920703486773,-554683,2981.852558372297,2464.512561035156,2760.7238525390626,2662.9607820904484,2266.0643399798637
2026-03-24,2353.803955078125,2389.7172776589064,2334.47353068287,2359.0045869106293,3420182,30.05644341260755,-114.22587606942261,-121.39883149282636,2865499,2975.6033185385245,2450.8978271484375,2745.971328125,2640.2903293571812,2261.5053249396938
2026-03-25,2332.80517578125,2376.1762738846405,2325.3478785890734,2355.864368126978,5843778,28.580140305061676,-110.63548122248903,-119.2461614387589,-2978279,2969.207317118054,2441.2669311523437,2730.1859033203127,2634.0799882643955,2248.453874040292
2026-03-27,2344.97265625,2376.6668272056972,2340.262645780238,2358.8080275261386,4979411,30.704054947437314,-105.59106537940806,-116.51514222688874,2001132,2962.9960269601634,2429.516552734375,2714.0964306640626,2615.610161814558,2243.4229436541923
2026-03-30,2314.652099609375,2353.0187649541185,2302.1903717438945,2330.5484146912077,6804756,28.434770245538843,-102.85430460326097,-113.78297470216319,-4803624,2956.5448436034394,2415.3473999023436,2698.855771484375,2590.8091801986466,2239.8856196060406
2026-04-01,2363.02734375,2425.6306420517385,2352.9205014959025,2383.437228779803,4132661,36.49869694035719,-95.67899614801627,-110.1621789913338,-670963,2950.639196838729,2404.1023559570312,2684.5826171875,2561.8099393831108,2246.3947725309517
2026-04-02,2404.730224609375,2423.570027038862,2331.1370592120925,2341.24390183887,5378361,42.51245352989464,-85.64023126526172,-105.25778944611939,4707398,2945.207266766795,2396.1150390625,2669.7462353515625,2535.6592777982887,2256.570800326711
2026-04-06,2427.4951171875,2435.4432752720936,2402.2772391631793,2427.593337237373,2572417,45.544191416288285,-74.98314220541533,-99.20285999797858,7279815,2940.0559020943642,2390.52685546875,2656.2109765625,2514.8112012595807,2266.2425096779193
2026-04-07,2492.1591796875,2496.182129281132,2402.0810908677395,2414.837240451596,4516550,53.10887239403837,-60.62067550946267,-91.4864231002754,11796365,2935.599218289321,2388.6134399414063,2645.172001953125,2505.1610367265384,2272.0658431562742
2026-04-08,2511.195068359375,2531.899375247164,2492.453485493659,2523.755016821873,4769337,55.08682123334626,-47.15866432360099,-82.62087134494053,16565702,2931.3762914243466,2388.691931152344,2634.115361328125,2505.567067288817,2271.816795015871
2026-04-09,2540.436279296875,2556.136155878084,2483.622446743067,2506.0927992754805,5628261,58.01643628806207,-33.74145167500774,-72.84498741095396,22193963,2927.486341054919,2391.71416015625,2623.097978515625,2520.405270506875,2263.023049805625
2026-04-10,2476.94970703125,2517.671257898199,2454.1849361455575,2517.671257898199,10480239,50.33905618454648,-27.909328422512772,-63.85785561326573,11713724,2923.0033894725943,2392.2636474609376,2610.5734033203125,2522.3048949233134,2262.2223999985617
2026-04-13,2426.2197265625,2457.9136601554055,2423.6684008424363,2443.195026142192,3739587,45.19272190166555,-27.06878211196863,-56.50004091300631,7974137,2918.0602684486134,2392.6414306640627,2597.1225390625,2523.0307010804586,2262.252160247667
2026-04-15,2506.975830078125,2510.9990192902537,2446.629429262826,2454.9699887251027,5261384,53.36591449823197,-19.65967595161237,-49.131967920727526,13235521,2913.9698760270167,2398.160925292969,2584.4605859375,2537.7706015583517,2258.551249027586
2026-04-16,2528.56298828125,2545.3423261167095,2510.0176060935014,2523.754997213638,3905403,55.28549668602667,-11.90872630035301,-41.68731959665263,17140924,2910.134981621586,2406.324853515625,2573.323486328125,2556.0213115479796,2256.62839548327
2026-04-17,2533.07666015625,2540.435976426315,2507.9567647966655,2521.7923752088177,2718206,55.69613929758305,-5.340267976142968,-34.417909272550695,19859130,2906.383157527404,2414.7782470703123,2562.67896484375,2572.8233809158155,2256.733113224809
2026-04-20,2531.212646484375,2545.3424392975157,2513.15764504414,2538.571963483115,2288558,55.4695839576235,-0.2818784369696914,-27.590703105434496,17570572,2902.650117616528,2423.997021484375,2551.1003076171874,2586.5593685624863,2261.434674406264
2026-04-21,2561.532958984375,2564.9673069470045,2511.9802240950007,2511.9802240950007,2719959,58.43156419502845,6.103173947703908,-20.851927694806818,20290531,2899.2559170331238,2432.322863769531,2539.034951171875,2604.846735454757,2259.798992084305
2026-04-22,2490.883544921875,2531.6050998221144,2456.6382849386455,2531.6050998221144,5232045,50.073710696576185,5.4003053330156945,-15.601481089242316,15058486,2895.1925103454496,2441.276708984375,2529.9957470703125,2606.276222898615,2276.2771950701353
2026-04-23,2474.496826171875,2511.4896121641627,2469.0999936393873,2481.5617226658205,2509050,48.34636528819649,3.4808802179977647,-11.7850088277943,12549436,2891.006483637255,2447.713659667969,2520.777958984375,2607.2600340410486,2288.167285294889
2026-04-24,2351.939453125,2458.0118361710306,2343.991534636913,2441.3307179215667,5107719,37.83431525369731,-7.839267567798288,-10.9958605757951,7441717,2885.6426325873817,2448.3563720703123,2510.0883056640623,2606.2421052989293,2290.4706388416953
2026-04-27,2401.6884765625,2412.874541687738,2351.9393059532576,2351.9393059532576,5853425,43.23029178587834,-12.650409774558284,-11.326770415547736,13295142,2880.8271683483285,2450.750598144531,2500.2641064453123,2604.2189077904404,2297.2822884986217
2026-04-28,2398.8427734375,2440.349366669426,2381.867235359066,2398.155951805419,4508363,43.000369413891825,-16.50266662715285,-12.36194965786876,8786779,2876.0313037223505,2454.0524780273436,2489.6686474609373,2599.879678317287,2308.2252777374
2026-04-29,2428.280029296875,2441.2323784506298,2401.688509360205,2405.024637022461,2835961,46.18866963093704,-16.98448088325631,-13.28645590294627,11622740,2871.576067160903,2458.2178466796877,2481.129873046875,2595.8744247254936,2320.561268633882
2026-04-30,2427.4951171875,2444.2744555611544,2392.26861608113,2432.4995485090735,3970446,46.11460105181337,-17.231029418749586,-14.075370606106935,7652294,2867.15735124077,2463.859997558594,2475.7094873046876,2585.8786456753396,2341.8413494418483
2026-05-01,2427.4951171875,2427.4951171875,2427.4951171875,2427.4951171875,0,46.11460105181337,-17.22782921813905,-14.705862328513359,7652294,2862.782602643225,2467.083386230469,2471.425380859375,2581.442581926234,2352.7241905347037
2026-05-04,2385.6943359375,2451.4375668418284,2379.512461835769,2447.2181772447047,2632358,41.95880342423683,-20.363528656770086,-15.837395594164704,5019936,2858.03545571083,2466.131591796875,2466.0226611328126,2582.8434341193065,2349.4197494744435
2026-05-05,2381.76953125,2414.248508305356,2366.9526763935437,2384.418837601779,3385720,41.57990935498036,-22.90130005918172,-17.25017648716811,1634216,2853.296491288334,2463.8453125,2460.329501953125,2585.194321000678,2342.496303999322
2026-05-06,2389.71728515625,2424.6496051586114,2361.3594798924314,2396.0953597954776,3147628,42.70814200758083,-23.99459016189212,-18.599059222112913,4781844,2848.6837628691096,2458.7232177734377,2455.23685546875,2583.46012618109,2333.9863093657855
2026-05-07,2356.35498046875,2393.9366055534624,2353.018852732181,2392.4647422177254,5829594,39.27894403362974,-27.239094289663626,-20.327066235623057,-1047750,2843.7849690143794,2450.9812133789064,2449.8105859375,2580.8455039745527,2321.11692278326
2026-05-08,2349.486083984375,2361.8498307717123,2330.5483023329007,2353.018651512491,3792199,38.591885888005265,-30.018613832515257,-22.2653757550015,-4839949,2838.8665721484094,2441.433703613281,2444.0840478515624,2571.663979261829,2311.2034279647332
2026-05-11,2348.014404296875,2369.699953108347,2326.5252955775945,2326.5252955775945,1975188,38.436757442810595,-31.971606568140032,-24.206621917629207,-6815137,2833.982470975757,2434.9869384765625,2438.52236328125,2570.2157718287044,2299.7581051244206
2026-05-12,2257.151611328125,2330.450360002076,2240.176072372522,2330.450360002076,6347884,30.33032199793726,-40.385694258023705,-27.442436385708106,-13163021,2828.242860432,2426.5335327148437,2433.15693359375,2582.4524379487557,2270.6146274809316
2026-05-13,2230.167236328125,2265.8843552424923,2226.4384681959255,2262.7444282326155,3171843,28.41376005996652,-48.670292086188965,-31.68800752580428,-16334864,2822.2918591971356,2412.6931030273436,2426.160673828125,2585.7891077874597,2239.5970982672275
2026-05-14,2203.8701171875,2222.513720137884,2165.012827845418,2222.513720137884,5633313,26.646629584656466,-56.70420254299279,-36.69124652924199,-21968177,2816.1384090278857,2396.458459472656,2418.277373046875,2583.3921752111128,2209.5247437341995
2026-05-15,2221.532470703125,2261.665183205434,2209.7575636145925,2209.7575636145925,3410637,29.804360543093665,-60.9434124205186,-41.54167970749731,-18557540,2810.2219320296294,2380.88125,2410.9494580078126,2571.565622767569,2190.196877232431
2026-05-18,2240.3720703125,2249.8900714309348,2209.953563101145,2221.5322685970373,3773336,33.11194830675633,-62.0673448352627,-45.646812733050396,-14784204,2804.551784151847,2366.339221191406,2404.4673681640625,2553.270512771451,2179.407929611361
2026-05-19,2283.448974609375,2333.0017090765828,2254.0117066090534,2256.857213357978,10394707,40.065915218059104,-58.8042642495102,-48.278303036342365,-4389497,2799.366681569335,2352.435021972656,2399.351171875,2519.539900085455,2185.3301438598573
2026-05-20,2283.7431640625,2298.0693970332622,2274.3233820043192,2280.308816116464,2537422,40.1117076070095,-55.554117460998896,-49.73346592127367,-1852075,2794.2360993055854,2342.0780029296875,2394.4174853515624,2498.9380822441312,2185.2179236152438
2026-05-21,2283.546875,2292.0836345084317,2270.594525446405,2287.275643394801,3299087,40.0896983239219,-52.390269190530034,-50.26482657512494,-5151162,2789.1546144866243,2332.5305053710936,2389.89591796875,2478.8817789616687,2186.1792317805184
2026-05-22,2273.83251953125,2296.1066687906364,2264.805139514887,2287.373709336333,2617262,38.95062482443915,-50.08936492267776,-50.22973424463551,-7768424,2784.0270314522427,2328.6251586914063,2385.772734375,2476.852813360086,2180.3975040227265
2026-05-25,2295.61328125,2313.415817804508,2280.496215777924,2312.3217190072714,3298364,42.87008531953563,-45.978346513917586,-49.37945669849192,-4470060,2779.1671931417727,2323.321398925781,2382.36580078125,2468.2669930800926,2178.3758047714696
2026-05-26,2263.78759765625,2315.205623652634,2260.008270887014,2295.613098349941,3587597,38.936477261466486,-44.77229435482923,-48.45802422975938,-8057657,2774.0390379628125,2316.568640136719,2379.268271484375,2459.3796528660796,2173.757627407358
2026-05-27,2271.744140625,2283.0821217701528,2248.571147658945,2262.5943570616037,2653950,40.40862533880578,-42.682446137469015,-47.30290861130131,-5403707,2769.0410787853216,2308.741845703125,2376.771435546875,2443.114129936294,2174.369561469956
2026-05-28,2271.744140625,2271.744140625,2271.744140625,2271.744140625,0,40.40862533880578,-40.55869102543511,-45.954065094128076,-5403707,2764.0928505449206,2300.954296875,2374.9006298828126,2424.51248252694,2177.3961112230604
2026-05-29,2246.58203125,2321.2726050840133,2222.81245602518,2278.507085795833,16331582,37.125871635852626,-40.439806816286364,-44.85121343855973,-21735289,2758.9434891589012,2291.908642578125,2372.5520947265627,2402.9405416330005,2180.87674352325
