Price,Close,High,Low,Open,Volume,Daily_Return
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,
Date,,,,,,
2016-08-16,223.5462188720703,227.88670304421368,221.4959366970861,226.02182801910058,13367575,-0.010523073178266507
2016-08-17,221.0160675048828,224.39684303904727,219.68555944665835,223.37170202107345,15486572,-0.011318247206119958
2016-08-18,222.05210876464844,223.2735477770104,221.60497094047827,221.60497094047827,7749690,0.004687628693523571
2016-08-19,221.3650665283203,222.91368357236286,219.6637586771128,222.04121875430815,8177802,-0.0030940585980037127
2016-08-22,220.6997833251953,222.41199645300998,219.68554780668342,220.73249966063074,6684236,-0.003005366716432145
2016-08-23,220.39443969726562,221.3868643652759,219.20570244876532,220.73250851031898,7320433,-0.001383524819685844
2016-08-24,222.5864715576172,222.9027440097572,220.51437885188764,220.66705507567644,8719596,0.009945949014696254
2016-08-25,220.8851776123047,224.44045444299567,220.07814559846437,222.7391468592255,14960746,-0.007643294461730621
2016-08-26,224.20054626464844,224.83307668011062,221.2996103261385,222.019398867878,9639663,0.015009466403231642
2016-08-29,230.64585876464844,231.14752384106325,223.8079402769915,224.05878009520293,16193208,0.028747978572683186
2016-08-30,232.5979766845703,233.05600538709734,229.6752299845935,231.63826837830905,18170724,0.00846370245005712
2016-08-31,231.20204162597656,234.25565374375375,228.366538419466,232.27080441119784,23295502,-0.006001492697792488
2016-09-01,224.48410034179688,233.98300561180895,223.7206900239731,229.67523808697118,42621045,-0.029056582878483117
2016-09-02,221.02694702148438,225.21475416788323,218.61677099941394,224.8984817190122,28124615,-0.015400437336313244
2016-09-06,222.45562744140625,223.5680120122679,221.38686465293074,222.45562744140625,11510431,0.00646382913565291
2016-09-07,221.96485900878906,224.0151409394907,220.96152893376458,222.91366185799777,12927438,-0.002206140785296351
2016-09-08,225.40016174316406,225.95636856686406,222.52105141816577,223.14267635288076,12206479,0.01547678650447537
2016-09-09,227.8321533203125,228.99906509661955,224.65858135296872,225.74915501157437,15269894,0.010789662076283735
2016-09-12,228.2574920654297,230.32958503603754,224.47320040058517,224.7458365493452,33684893,0.0018668951634723818
2016-09-14,227.87574768066406,230.98388660167768,227.03601392699005,228.58463066546008,18604842,-0.0016724287177228847
2016-09-15,232.29261779785156,233.42681326863752,228.3665408728151,228.3665408728151,31371009,0.019382800329314165
2016-09-16,234.5937042236328,238.58521346795038,231.00571099363268,232.72882949801365,39324529,0.009905981720795598
2016-09-19,236.08779907226562,237.30925258705597,233.60129938288495,233.9393681764375,16678060,0.0063688616605350745
2016-09-20,234.2992706298828,236.60037783568936,233.17598064031816,236.43679615565773,11531268,-0.007575691964646358
2016-09-21,233.87391662597656,236.63306677644917,233.1650482012322,234.25562172853373,10943394,-0.0018154303372893699
2016-09-22,237.51646423339844,239.01055392355443,235.34622237280945,236.21868711917966,18761415,0.015574834765551104
2016-09-23,240.537353515625,241.987821385665,237.5273633251676,237.5273633251676,31085948,0.012718652123661078
2016-09-26,241.49705505371094,246.37193444948912,239.98115455578508,240.6682121339794,38213411,0.003989823302115836
2016-09-27,242.21681213378906,245.58669624219195,241.36617294371084,243.63456353059317,19374535,0.002980396924169737
2016-09-28,237.88726806640625,241.67155958150352,236.9384651862504,241.6497486904658,24820234,-0.01787466373304991
2016-09-29,233.9175567626953,242.27136053832746,232.81607770486463,238.8360580256888,21260295,-0.016687363455713755
2016-09-30,236.37136840820312,238.7379228953342,232.57615687234332,232.94695658148066,11199883,0.010490070431084186
2016-10-03,237.89816284179688,241.66064329710292,234.7464018681628,237.09113078958296,18125170,0.006459303611413114
2016-10-04,239.1305389404297,241.73701344798764,238.18173597709114,238.41076491307388,13113580,0.005180267404806926
2016-10-05,237.61459350585938,241.34437197880476,236.82938694734858,240.79908519761491,10789932,-0.006339405419681476
2016-10-06,242.28228759765625,245.65215753884016,238.18170914494164,238.18170914494164,21111045,0.019643970611938677
2016-10-07,241.88967895507812,244.95418189401312,241.34439212836293,242.98025260850852,15280380,-0.0016204595328491722
2016-10-10,239.1305389404297,244.7252077021864,238.61796839609806,242.9802780261587,11553662,-0.011406604972016399
2016-10-13,230.5803985595703,237.53826156261627,229.45709407474686,237.52735611790942,21938040,-0.035755116927952524
2016-10-14,235.0517578125,236.00056066416192,231.56191343121733,231.8563750113909,15265659,0.019391757846122903
2016-10-17,231.3438262939453,235.7388521596413,230.92940477767496,235.56435046015426,9826781,-0.01577495762236547
2016-10-18,235.80429077148438,236.16418506572515,231.64919917800785,232.51074401087524,11073137,0.01928067218820706
2016-10-19,237.16744995117188,238.77060848245097,235.86967297633376,236.53491962999013,17073242,0.005780892176421526
2016-10-20,237.21109008789062,239.4903861934927,236.44767986457512,238.60701608251512,10125508,0.00018400559068165734
2016-10-21,232.1181182861328,239.27229411104634,230.85304297465063,239.27229411104634,43608816,-0.021470209507788107
2016-10-24,231.92181396484375,234.2556520990478,231.34381079403795,233.38318734009206,10513017,-0.0008457087397506502
2016-10-25,231.38742065429688,232.34712892770003,229.93695279926723,232.2926017030756,7658966,-0.0023041959762692965
2016-10-26,229.9042205810547,231.08205223158907,229.47889369836219,230.34045290791866,10945927,-0.006410028985362026
2016-10-27,228.73733520507812,229.87153064918294,227.58132887012542,229.26081114543476,12842476,-0.005075528291857423
2016-10-28,230.10055541992188,230.7658021388114,227.66856833413595,229.02088722237718,8127969,0.005959762596786211
2016-11-01,229.23898315429688,230.31865129074313,228.4537620223326,229.30441582195954,10223897,-0.003744329360929499
2016-11-02,223.29534912109375,227.46136015158623,222.69553508602482,227.05784412653767,7039997,-0.025927675788033677
2016-11-03,223.33897399902344,225.6946229519764,222.6082946138057,223.31716310871863,7311872,0.00019536850230594816
2016-11-04,219.32568359375,223.98244003939422,218.1151354171956,222.53197205271658,11535892,-0.017969503187970193
2016-11-07,218.36598205566406,221.7249468623807,217.90793875292846,221.1687545433464,9506040,-0.004375691539453053
2016-11-08,218.87852478027344,219.35837891455245,217.74431483379163,219.35837891455245,13432073,0.002347172942343656
2016-11-09,219.11843872070312,220.0781469636534,202.8470494888762,207.20935836046777,21640144,0.0010961054341467324
2016-11-10,220.38351440429688,224.42955083103493,219.6419150514683,222.17205099875463,9764091,0.005773478904741003
2016-11-11,218.49684143066406,221.93215882715532,217.0463734383674,217.64618752600697,14775330,-0.008560862543337433
2016-11-15,214.9306182861328,218.11509526707894,213.6546376689698,217.35169963356677,14487470,-0.016321623329566215
2016-11-16,215.1814727783203,217.41716188356813,213.9055065475265,217.02455128947497,16550762,0.0011671417231655656
2016-11-17,213.26205444335938,217.71159230367974,212.53136053786142,215.0614964756934,12628378,-0.00891999813077926
2016-11-18,215.388671875,216.5228672160478,214.18902930734805,214.8433850933422,18163751,0.009971851003645948
2016-11-21,216.26113891601562,216.70826214266268,214.45077688029838,215.39957967636647,13232434,0.004050663544283184
2016-11-22,218.43141174316406,219.81643251865887,216.6537657878323,217.61347416518802,17646355,0.010035426790160562
2016-11-23,220.0781707763672,220.4053487091396,218.01698328791883,219.20570599564596,13107911,0.007539021151131031
2016-11-24,215.35597229003906,219.32567085243767,214.2326823060655,219.32567085243767,18913793,-0.02145691446666287
2016-11-25,216.74098205566406,217.2208361838988,214.70162021067438,215.93396458545544,10454964,0.006431257749191621
2016-11-28,215.20327758789062,218.24598412611937,214.64708532864518,216.58831279346612,8312777,-0.007094664115614879
2016-11-29,217.61346435546875,219.05302685660882,215.50865511183503,215.71585857851105,9885281,0.011199582063027735
2016-11-30,215.94485473632812,218.1041908804506,215.20325542703023,218.1041908804506,27596098,-0.00766776827933302
2016-12-01,217.6243438720703,221.38683864085695,217.0245298747291,218.11510342625962,12627845,0.007777398251942014
2016-12-02,216.9700164794922,219.20569094659677,216.3265806638875,217.2208417147253,12481430,-0.0030066828964813164
2016-12-05,216.77371215820312,218.04967830725417,215.17055354836046,217.02453738613377,3987213,-0.0009047532210867404
2016-12-06,219.24932861328125,219.54379020989808,216.93731586357902,217.24266834598842,6726369,0.011420279841272363
2016-12-07,217.92971801757812,219.77278184728613,217.31899855589973,218.98757527084422,4930865,-0.0060187668717138765
2016-12-08,222.4883270263672,222.87003215351368,219.06391544683692,219.21659167369296,8750556,0.020917794279077473
2016-12-09,224.42958068847656,225.06211111944657,222.54288028160954,222.91368000735392,8239158,0.00872519330813848
2016-12-12,224.04786682128906,227.21053341340274,222.5864934271383,222.5864934271383,9023848,-0.0017008179849399285
2016-12-13,226.7960968017578,227.05784203938563,224.1241900010077,224.22233900511569,10365823,0.012266262649404558
2016-12-14,231.09298706054688,232.1726552908185,226.44713621270844,226.79611047056923,24139260,0.01894605030414165
2016-12-15,229.66432189941406,232.85970469511807,228.72642449453002,229.54436200251206,19331986,-0.006182209072222999
2016-12-16,230.5803985595703,231.6382558161464,229.45709407474686,229.45709407474686,14942206,0.003988763481327595
2016-12-19,231.75823974609375,232.71794809985008,229.9696883886366,230.11147374453793,15009634,0.005108158342518987
2016-12-20,230.74398803710938,231.42014019181653,229.70794163489361,230.04602499225058,11688169,-0.004376335055424785
2016-12-21,231.91087341308594,232.79424348380542,230.59128558892982,231.2238158914181,20367894,0.005057056462892007
2016-12-22,229.75157165527344,231.78004275215315,229.2280957128531,230.7658072037133,28892834,-0.009310912101849977
2016-12-23,230.61312866210938,233.15417023054383,229.4571077741469,229.4571077741469,10265033,0.003749950438330929
2016-12-26,228.4646759033203,232.51071248324985,227.85395642257762,229.9696709951541,15321770,-0.009316263871242736
2016-12-27,232.2271728515625,232.75064877657007,228.3665288046274,228.55193593140532,17442849,0.016468615698972844
2016-12-28,228.9554443359375,233.2850372135143,228.38834661333428,232.9251429541673,9637310,-0.014088482736325902
2016-12-29,232.3907470703125,233.12144098885716,228.91180827367563,229.02087728122407,8772325,0.015004241302663646
2016-12-30,236.08779907226562,236.65491132985088,231.87818084023584,232.24898052865493,15711974,0.01590877454701123
2017-01-02,236.6767120361328,237.74547471558395,233.89573633265823,236.4367776974772,7097888,0.002494465898625009
2017-01-03,237.61459350585938,239.27227929828217,235.80424605151097,237.71275706567837,6434204,0.003962711251385809
2017-01-04,232.76156616210938,238.39984173028458,232.13994119927543,238.37803083895733,10392483,-0.020423944809729533
2017-01-05,234.9972381591797,235.542524996326,233.11055240025695,233.60131200968934,8734164,0.009604987773253137
2017-01-06,234.46282958984375,236.65489668988587,234.0593135915271,234.29924792566362,7845839,-0.002274105744910715
2017-01-09,235.06263732910156,236.87299927120247,233.6012787146411,234.9099611132635,5228980,0.0025582210208205947
2017-01-10,237.71278381347656,238.70519392770473,235.564338220236,235.564338220236,11349916,0.011274214032852115
2017-01-11,236.88392639160156,238.9887355139938,236.43678858715455,238.83605928418487,11475958,-0.0034868020498441954
2017-01-12,236.2841339111328,237.82184547449788,235.52072357243685,237.09115147374533,4371992,-0.0025320100422399072
2017-01-13,237.83274841308594,239.38136540610557,236.55676756672054,236.55676756672054,7234429,0.006554035077681375
2017-01-16,234.74639892578125,238.6070283379646,234.24473390069468,237.73457818651454,12013154,-0.012976974398597463
2017-01-17,227.1123809814453,232.9469544645189,226.51256692094339,232.2926131766993,39234251,-0.03252027711296035
2017-01-18,225.2147674560547,228.58465190800652,224.38592450942386,227.4068201585827,15867619,-0.008355394440365926
2017-01-19,225.46560668945312,227.9957427433623,224.87668353620998,225.78186459618755,15284274,0.0011137779117764701
2017-01-20,223.7425079345703,226.28354965845992,223.3280864256083,225.52015387669454,8784907,-0.007642401784393349
2017-01-23,221.58316040039062,224.87669229680026,220.90700822033472,222.87004664760184,13708502,-0.009651038392808009
2017-01-24,224.0696563720703,224.39681970974584,221.8230619866677,221.8230619866677,9419288,0.011221502424582752
2017-01-25,221.88851928710938,225.2474837330992,221.63767949016483,225.0948075019197,23856654,-0.009734192127019314
2017-01-27,223.5897979736328,224.41864086657014,222.259290079182,222.53194074870288,21861796,0.007667267743231454
2017-01-30,227.88670349121094,228.24659778518793,223.524408417586,223.55712475703766,15678126,0.019217806700128737
2017-01-31,227.97390747070312,229.84970218019618,226.90514478087738,228.33380170217706,15125194,0.0003826637454324988
2017-02-01,228.9445343017578,229.21718499216377,225.79277327430373,228.17023313141775,11312284,0.004257622470147826
2017-02-02,227.6031494140625,229.19538819351018,226.4580484759678,229.02090105932672,9099129,-0.005858995025962543
2017-02-03,225.4547119140625,229.11904354762012,224.68039615815806,228.14842977134933,13219481,-0.009439401456134977
2017-02-06,227.19964599609375,227.90851457815853,225.1057420293702,226.18541035221148,9991907,0.007739621262368601
2017-02-07,224.85487365722656,227.35229338718685,224.047856159165,227.2759552714249,9905562,-0.01032031686751611
2017-02-08,223.60072326660156,226.45803730799202,222.91366564962914,224.85487860171116,16230826,-0.005577599320959581
2017-02-09,225.25839233398438,225.53104302491718,223.96061523076355,224.22234591645233,9861688,0.0074135228328682246
2017-02-10,224.69129943847656,225.86911666933952,223.6879693351467,225.74915676916052,12518554,-0.0025175217208645018
2017-02-13,224.62586975097656,225.5310508570991,222.91367110928076,225.31292738477654,8565757,-0.0002911981356800153
2017-02-14,228.97723388671875,229.65340056065762,224.63675052823652,225.7491349789025,18244623,0.019371607288894088
2017-02-15,229.3043975830078,230.65671628715745,227.98479521008727,229.6533863427895,15236663,0.0014288044742951644
2017-02-16,232.83787536621094,233.26320225427946,229.57706015769529,229.57706015769529,19655195,0.015409550887152124
2017-02-17,234.58279418945312,235.17171731234387,230.86393569567684,232.61977049983932,14847356,0.00749413651235975
2017-02-20,234.5609893798828,235.31349418974352,232.61977652895155,233.50313211617075,11650581,-9.295144448107084e-05
2017-02-21,237.3528594970703,237.95267349193142,234.0484079631906,234.51735662681054,14186476,0.011902533855132846
2017-02-22,263.3739929199219,264.2791593572124,238.18168857592565,238.39981202202412,127323130,0.10963058746369447
2017-02-23,257.9756774902344,266.5367001056425,257.2340780434942,264.7045269407625,62249698,-0.020496767239006952
2017-02-27,270.22283935546875,274.12707611713836,259.63334625180096,259.66604802756177,83422197,0.04747409517200696
2017-02-28,270.03741455078125,272.20767081469455,267.95440184320495,268.71781208116585,36111716,-0.0006861922002218135
2017-03-01,269.26312255859375,271.42245889117874,268.28160339650844,270.48456150874114,24385665,-0.0028673507835037526
2017-03-02,269.7539367675781,273.66909420386037,267.63822178618676,270.0047474913373,18063590,0.0018228051592084071
2017-03-03,274.5087585449219,280.8886327717915,270.800820104699,270.800820104699,84305639,0.01762651486877287
2017-03-06,284.716552734375,286.1670205494475,275.9701531854544,276.78807609229557,66724743,0.03718567758479252
2017-03-07,284.6292724609375,289.43870395997834,282.70985621460653,287.66107303548165,42071555,-0.00030655145476887746
2017-03-08,281.6302185058594,285.2291023287309,280.51783411551656,285.2291023287309,43336972,-0.01053670245912497
2017-03-09,280.65960693359375,283.11340473985325,279.51452070401393,281.36850450430023,31094457,-0.003446404215481702
2017-03-10,279.5472412109375,282.67720590423187,275.0867830828697,281.42303602587214,24785585,-0.0039633979923567875
2017-03-14,281.25946044921875,287.6938774317287,280.3324829788653,287.63933564170037,27765035,0.006124972762615366
2017-03-15,284.6292724609375,287.1048808713751,281.4557156845676,281.59747188639335,24107889,0.01198115080764417
2017-03-16,283.0371398925781,285.8181016097939,282.15375502709685,285.73085803592187,15924023,-0.005593706348590244
2017-03-17,283.7023010253906,287.90099867004,283.12429796303616,285.2945248877222,22727289,0.0023500842789216936
2017-03-20,279.36187744140625,284.9129094927155,278.8274960392178,284.85836770391387,12869337,-0.015299218823029315
2017-03-21,275.6539306640625,280.0380366772965,274.67241135005304,279.66725149289954,22596181,-0.01327291615915438
2017-03-22,274.75958251953125,276.11188666158495,271.8913780195265,273.0800859456828,20291685,-0.0032444599733322255
2017-03-23,277.72601318359375,278.6529906692999,274.3888592910316,275.5121348080621,11807911,0.010796459351337218
2017-03-24,280.65960693359375,281.8047222831855,276.6680977767457,277.9004566821145,16282523,0.010562905924338839
2017-03-27,272.8838195800781,278.9147199395627,272.03316575085495,277.2461140560793,32452615,-0.027705402421358882
2017-03-28,271.7168884277344,275.69747727130755,270.92074736301197,274.38879491616166,21707345,-0.0042762929445192555
2017-03-29,274.09442138671875,274.8251009042871,269.01233742509453,273.01473844104345,18924345,0.008750037484757556
2017-03-30,277.14794921875,278.04222472986515,273.2982256394453,273.7344433912039,27862325,0.011140423130768573
2017-03-31,288.1082763671875,291.76170259699813,276.1337475475613,276.1337475475613,45390562,0.03954684557231425
2017-04-03,299.83197021484375,301.10795106245024,291.6308419553817,292.71052477720616,44886623,0.04069197176659611
2017-04-05,308.63287353515625,309.2872293250443,301.0206694355143,304.3142010339264,40323877,0.029352784874829174
2017-04-06,313.7585754394531,316.0269661161793,305.841018959726,307.32418851912024,50620850,0.016607763928663255
2017-04-07,306.80072021484375,312.77707890149367,305.9173645940852,310.00703758207186,31875272,-0.022175824883396866
2017-04-10,301.2933654785156,310.79225658671766,300.4099806611396,307.54234627690647,30768410,-0.017950918539146432
2017-04-11,299.3302917480469,305.45932647845814,298.8395321694194,302.71106701414163,32249647,-0.006515489404657071
2017-04-12,295.32781982421875,302.4056709158633,294.7061949970033,301.6095298760886,27448279,-0.013371422920327447
2017-04-13,297.6834716796875,299.5592369737002,293.8773410772823,295.3278086592861,12713918,0.007976396727104262
2017-04-17,303.58349609375,304.39052803855844,297.7271127321162,297.7271127321162,11837502,0.01981979174312709
2017-04-18,298.8613586425781,307.54232616249385,298.1633810152431,305.3502879516684,16016414,-0.015554657983494646
2017-04-19,298.5559997558594,301.5550993963854,296.1022015481623,298.59962154088436,11572557,-0.001021740944047389
2017-04-20,298.7195739746094,302.4820545755326,297.53083674034093,300.78077596503664,8393496,0.0005478845472333127
2017-04-21,305.90643310546875,309.9415637718871,300.68256539061576,301.10789225675256,30230907,0.024058882500516132
2017-04-24,309.1564025878906,312.9952360104729,305.40481273218376,307.3351203293265,25512511,0.010624063866291333
2017-04-25,312.5153503417969,320.1384749846657,311.0539915557881,318.448087288009,36764315,0.010864881742021604
2017-04-26,308.9490966796875,314.0966112612684,305.9282162358392,312.9951469827563,16763153,-0.011411451175787013
2017-04-27,307.4332580566406,310.6286553448767,305.8410339750038,309.0691330380611,12571594,-0.004906434876611576
2017-04-28,304.3142395019531,309.78891893202416,303.39815292831315,307.4878261720635,11848658,-0.010145351789209722
2017-05-02,298.93768310546875,305.797397579838,298.0107056813703,305.797397579838,18591411,-0.017667777903800252
2017-05-03,298.8394775390625,301.16238054924196,297.7270932468617,300.322646888661,9500038,-0.00032851517876919534
2017-05-04,296.189453125,300.9116420574184,295.3387992576331,299.9083119533474,14365934,-0.008867718669184566
2017-05-05,289.71142578125,298.23974655293347,289.0025572379298,296.98557659474193,15598448,-0.021871228956339972
2017-05-08,288.2173156738281,292.16520329004334,287.55206896104283,290.0931104757881,16066733,-0.005157235698912355
2017-05-09,290.16949462890625,290.88925408540086,287.96650711412985,288.78445926744445,21106150,0.006773288240902842
2017-05-10,296.4402770996094,297.4217963567215,290.23491818388015,291.1400847592102,22906024,0.021610757115329227
2017-05-11,296.5384521484375,298.763221451979,294.8153333788241,297.53086232991257,13783848,0.00033117985784070214
2017-05-12,294.55352783203125,297.5089758528413,293.1576019287722,296.64743124692467,7523427,-0.006693649009176905
2017-05-15,293.16851806640625,295.8513447878458,290.8565055799695,295.8513447878458,6738085,-0.004702064768393521
2017-05-16,295.82952880859375,300.3226883694539,292.49234635104966,293.5938399125287,12655992,0.009076727473120938
2017-05-17,295.1316223144531,297.9343949926931,293.964695805761,295.1098114204594,9844573,-0.0023591508831161123
2017-05-18,289.51513671875,294.45543490316874,288.8062681534826,292.3288292073666,9790379,-0.019030443270219743
2017-05-19,287.6611633300781,291.3364007680988,285.7308555946252,290.74750664949414,12813204,-0.006403718332948283
2017-05-22,288.817138671875,290.87834066492604,286.86502025349535,289.3297091687695,8801430,0.004018531137171433
2017-05-23,284.7601623535156,290.060382934759,283.9858612582353,289.15518738956195,9223001,-0.014046868329959161
2017-05-24,283.0479736328125,286.53783236317406,282.48089051713663,285.1854990011535,14326531,-0.006012739656249821
2017-05-25,284.0840759277344,286.2543033858169,282.77536415319435,283.54969450780237,25922008,0.0036605183270661534
2017-05-26,291.6853942871094,293.23399677759835,283.54969840886093,284.4112432242728,21430443,0.026757284210849663
2017-05-29,295.96038818359375,297.82526281349783,291.31452337504686,291.61990493129684,24022633,0.014656180872314906
2017-05-30,296.49481201171875,297.6617383832214,294.12825749157685,295.7423216973924,9658309,0.0018057275549776541
2017-05-31,292.4269714355469,298.3706290715659,291.3582085561189,298.1634110275898,16423338,-0.013719769828590134
2017-06-01,289.71142578125,292.27427836711075,288.56633940204534,290.6820541461166,9534069,-0.009286235264025278
2017-06-02,288.947998046875,291.99071918898,287.2576103546006,291.1836871211805,11495005,-0.0026351316048937035
2017-06-05,289.9513854980469,292.4924275418462,287.00685646052887,289.2752477593666,10835031,0.0034725537396147477
2017-06-06,286.3415222167969,290.95465656746495,285.94892619036233,290.95465656746495,9591064,-0.012449891470769692
2017-06-07,292.0561828613281,292.71053876522075,285.5127403024704,285.9925799439791,11199223,0.019957499004299217
2017-06-08,290.4638977050781,293.3212117091364,289.6677856450208,292.2742598493302,7903123,-0.005451982357127627
2017-06-09,291.33636474609375,295.09884529203276,290.3112237685909,293.3866467010995,13836547,0.0030037021740356717
2017-06-12,287.7920227050781,290.038632026423,287.25764127078133,289.3406543359069,8432435,-0.012165807190271605
2017-06-13,286.6795959472656,289.43874628483593,285.94891658482817,288.0428202288354,6025338,-0.003865384270753336
2017-06-14,296.0912780761719,296.6365503289753,287.01768570940146,287.01768570940146,52939271,0.032829968584989544
2017-06-15,301.8604431152344,304.27061946783266,296.440276323375,296.63657435028017,28290813,0.01948441398391454
2017-06-16,302.9183349609375,304.4451266127883,298.66506516502824,302.9837676408732,32710880,0.0035045726256330845
2017-06-19,307.37872314453125,308.80738014397826,303.2236466084416,303.2236466084416,15236956,0.0147247217114439
2017-06-20,308.05487060546875,310.1815050838986,306.9861079240045,307.3241912636536,10142474,0.0021997210933157874
2017-06-21,310.1596984863281,311.4683809650011,306.2881345935681,307.06246484412753,19992472,0.0068326395123128325
2017-06-22,312.482666015625,315.2636275144517,311.40298319371925,311.784688359443,22118609,0.007489585335018312
2017-06-23,313.1805419921875,314.5219552043687,312.0354558803325,313.21327288224484,31143289,0.002233327004857344
2017-06-27,313.4640808105469,314.74006135159607,310.81398529914236,312.34080559510045,32591540,0.0009053526012687829
2017-06-28,305.0340270996094,314.074889223181,304.39059123489363,314.074889223181,15567803,-0.026893204762533873
2017-06-29,303.7688903808594,307.5422905415671,303.2018072843435,305.36114346879157,12898245,-0.00414752652607131
2017-06-30,300.9988708496094,303.70347943566975,299.91918812016473,303.61623587612024,7814271,-0.009118838758560788
2017-07-03,301.22784423828125,304.2051323670682,299.0358063166584,302.78736640859466,9195278,0.0007607117861458956
2017-07-04,310.1487731933594,311.27207765374163,302.9618960078436,303.18000489723477,18816782,0.029615220258394803
2017-07-05,314.6637878417969,315.7107396809208,310.59592582019263,311.7846630042028,27209010,0.014557577003932343
2017-07-06,314.6419982910156,316.2669533848606,313.6495590495309,315.9833826758562,13590313,-6.924708728228701e-05
2017-07-07,325.24237060546875,326.681918508177,314.0857942794407,314.7401209988471,35845310,0.03369026503781836
2017-07-10,325.6131591796875,327.3690086953103,324.79523621179834,326.1039187844239,3504540,0.0011400377310264442
2017-07-11,325.9403076171875,328.13234553411354,324.3371636743567,327.3907753445121,20995547,0.0010047150376975011
2017-07-12,329.59381103515625,332.625612532755,326.62744221678514,327.04184918522674,17104482,0.01120911815012371
2017-07-13,334.6321716308594,335.26974492424296,331.12557722025053,331.69719769206,23010262,0.015286575254186863
2017-07-14,337.19342041015625,337.6880812587091,333.19216507304014,334.170509308723,20530867,0.007653922714048633
2017-07-17,341.1507263183594,342.8765359785552,337.9079429402156,337.9079429402156,18749450,0.011736011643968425
2017-07-18,334.1485290527344,341.1616887626977,332.19186990933974,340.0624456806391,19640167,-0.020525230419971563
2017-07-19,337.01751708984375,338.12776687565776,332.5435855651652,332.5435855651652,11790198,0.008585966382202992
2017-07-20,336.127197265625,340.7659969567694,334.9839561985099,338.51253526414393,13626050,-0.002641761270769205
2017-07-21,348.460693359375,349.93366907014655,339.6557421270225,340.7659626407307,97142371,0.03669294301110493
2017-07-24,355.1111145019531,357.2326408971597,348.46068106117417,351.7584101021349,43429394,0.019085140072654827
2017-07-25,352.2311096191406,357.24367100289487,351.23078109410665,357.1886956404528,20063064,-0.008110151344746686
2017-07-26,356.7599792480469,358.33189887783334,352.0002518103649,352.681793660867,21954323,0.012857665053501943
2017-07-27,350.615234375,358.6836689403043,349.19720457864884,357.9142192981585,18409364,-0.017223750505867663
2017-07-28,350.5382385253906,353.06651800007035,346.9217228506224,349.83471243088417,14331863,-0.00021960212238536503
2017-07-31,355.10009765625,355.89156082213776,350.87899990684724,352.18710815509934,16567422,0.013013870184461984
2017-08-01,352.5499267578125,356.76001845260976,349.88974123745953,356.76001845260976,12311920,-0.007181555046786192
2017-08-02,358.1780090332031,359.6070162054877,353.5391804266931,353.95691098734613,20786240,0.015963929781942277
2017-08-03,362.7728576660156,366.0266478093563,355.5068639103855,357.6613815881096,19707381,0.012828394030149903
2017-08-04,356.62811279296875,365.60893926253345,355.0781772670211,365.60893926253345,18579866,-0.01693827072008791
2017-08-07,355.35296630859375,358.7056415909039,354.51753451555027,358.7056415909039,9537088,-0.0035755635594416635
2017-08-08,352.319091796875,356.3863005384344,348.85646536202665,355.7157653992552,10961296,-0.00853763665809415
2017-08-09,351.49462890625,356.1554423793819,348.460739982703,352.08823373568595,10436651,-0.0023401027926704954
2017-08-10,348.3177795410156,353.2204193855858,346.9107566578007,350.230470076191,10188164,-0.009038116386357875
2017-08-11,339.9415283203125,347.36141138197297,337.0285093628311,340.97481852222666,16996281,-0.02404772800211541
2017-08-14,345.8334655761719,348.3507382987404,343.1842872111325,343.1842872111325,13440617,0.01733220793873591
2017-08-16,344.3055419921875,346.4820437840534,340.809925079827,345.60264348755703,13576650,-0.004418090601610247
2017-08-17,344.525390625,351.24177711711064,343.2172822946796,344.9430918310222,15828719,0.0006385277202929363
2017-08-18,346.3501281738281,346.8777801218553,341.45849493678236,343.8438621373288,7935890,0.005296380465654282
2017-08-21,343.93182373046875,348.27385040535904,343.01946158325046,346.7019306140107,7573558,-0.006982253640586689
2017-08-22,342.9754943847656,347.3394760018056,342.0960939729541,345.6026888061943,9533641,-0.002780578241729059
2017-08-23,347.8121032714844,348.8014249254596,341.45847215325404,344.03072019418977,8320052,0.014101908054377832
2017-08-24,344.7342529296875,350.2414754216198,343.95379646717896,349.5599628754376,12654347,-0.00884917549690456
2017-08-28,344.4045104980469,347.7901772211408,343.2283076476144,347.15263318614853,12316426,-0.0009565119475025696
2017-08-29,336.8417053222656,344.61336720844696,336.3690287013287,343.37121155779795,15164812,-0.021959077030799024
2017-08-30,343.8658447265625,344.8991349911947,338.84230586501064,340.22734452560223,10334911,0.02085293861571169
2017-08-31,350.5492858886719,351.1978366994043,346.04236259993326,346.2622053575539,25104625,0.019436187875605748
2017-09-01,353.9789123535156,355.4079195948004,351.53859910026716,351.7254507639491,15431918,0.00978357852348588
2017-09-04,354.6934509277344,359.70601293106546,350.84608497778424,355.1661275674554,21560532,0.002018590795332953
2017-09-05,358.9255676269531,359.4202285595299,356.38631012982586,358.35394704533957,25216776,0.011931758785366009
2017-09-06,361.73956298828125,363.30050521525425,356.77099943555487,357.56243333503215,48745984,0.007840052688174115
2017-09-07,359.7169494628906,366.0486260924024,358.3538950680626,361.8714964568472,16205339,-0.005591352819365625
2017-09-08,359.1893310546875,361.9814220530865,357.07878193740225,360.5523854654127,13248413,-0.0014667599316376956
2017-09-11,359.6289978027344,363.5643002551419,359.0354224046733,361.1239871378895,12690592,0.0012240529159257552
